,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2774円,143分,102.6%,928件
1,600-649,2152円,143分,102%,1228件
2,650-699,2525円,139分,102.4%,1115件
3,700-749,3001円,136分,102.9%,998件
4,750-799,3321円,134分,103.3%,886件
5,800-849,3104円,135分,103.1%,787件
6,850-899,3066円,132分,103.1%,768件
7,900-949,3478円,129分,103.6%,731件
8,950-999,2922円,130分,103%,639件
9,1000-1049,4071円,125分,104.4%,616件
10,1050-1099,3850円,122分,104.2%,531件
11,1100-1149,4225円,121分,104.7%,538件
12,1150-1199,4286円,117分,104.9%,980件
13,1200-1249,4340円,114分,105.1%,533件
14,1250-1299,4909円,111分,105.9%,572件
15,1300-1349,4827円,111分,105.8%,526件
16,1350-1399,5209円,107分,106.5%,448件
17,1400-1449,4373円,106分,105.5%,444件
18,1450-1499,5371円,101分,107.1%,445件
19,1500-1549,4998円,101分,106.6%,399件
20,1550-1599,5571円,96分,107.7%,368件
21,1600-1649,6129円,94分,108.7%,352件
22,1650-1699,5548円,91分,108.1%,376件
23,1700-1749,6563円,88分,110%,411件
24,1750-1799,6416円,83分,110.3%,373件
25,1800-1849,5690円,85分,109%,358件
26,1850-1899,6977円,80分,111.7%,327件
27,1900-1949,7237円,77分,112.5%,312件
28,1950-1999,6605円,74分,111.8%,285件
29,2000-2049,8255円,71分,115.5%,332件
30,2050-2099,8136円,69分,115.8%,292件
31,2100-2149,7689円,63分,116.4%,295件
32,2150-2199,7888円,58分,118.2%,256件
33,2200-2249,7941円,54分,119.6%,272件
34,2250-2299,8966円,47分,125.2%,274件
35,2300-2349,8391円,46分,124.6%,254件
36,2350-2399,8463円,42分,126.6%,279件
37,2400-2449,8713円,41分,128.1%,252件
38,2450-2499,8506円,42分,127.2%,239件
39,2500-2549,9693円,38分,133.8%,253件
40,2550-2599,9516円,37分,133.8%,215件
41,2600-2649,9954円,36分,137.1%,248件
42,2650-2699,10402円,35分,140%,211件
43,2700-2749,10683円,33分,143%,201件
44,2750-2799,11514円,31分,148.8%,192件
45,2800-2849,11936円,28分,156.6%,215件
46,2850-2899,12188円,25分,164.6%,170件
47,2900-2949,13665円,23分,179.1%,156件
