,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5565円,116分,106.4%,250件
1,1300-1349,4998円,115分,105.8%,265件
2,1350-1399,5439円,113分,106.4%,252件
3,1400-1449,5842円,107分,107.3%,211件
4,1450-1499,5323円,111分,106.4%,221件
5,1500-1549,6048円,102分,107.9%,244件
6,1550-1599,5275円,103分,106.9%,239件
7,1600-1649,6444円,95分,109.1%,236件
8,1650-1699,5056円,92分,107.3%,224件
9,1700-1749,7538円,88分,111.5%,228件
10,1750-1799,7762円,88分,111.8%,236件
11,1800-1849,6745円,83分,110.8%,197件
12,1850-1899,6718円,81分,111%,207件
13,1900-1949,7098円,76分,112.4%,186件
14,1950-1999,7000円,73分,112.7%,194件
15,2000-2049,8486円,70分,116.1%,169件
16,2050-2099,8003円,67分,115.9%,163件
17,2100-2149,7421円,61分,116.3%,145件
18,2150-2199,7642円,61分,116.6%,154件
19,2200-2249,7757円,58分,118%,150件
20,2250-2299,6815円,56分,116.2%,139件
21,2300-2349,5676円,55分,113.7%,129件
22,2350-2399,8242円,47分,123.6%,134件
23,2400-2449,7722円,46分,122.3%,127件
24,2450-2499,8462円,44分,125.7%,135件
25,2500-2549,8865円,43分,127.6%,128件
26,2550-2599,9137円,41分,129.5%,106件
27,2600-2649,8874円,40分,129.4%,118件
28,2650-2699,9570円,40分,132.3%,102件
29,2700-2749,10886円,35分,141.5%,100件
30,2750-2799,11742円,33分,147.1%,80件
31,2800-2849,12763円,30分,157%,99件
32,2850-2899,13227円,29分,160.6%,92件
33,2900-2949,14250円,24分,178.3%,71件
