,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,981円,144分,100.9%,30件
1,950-999,5045円,118分,105.7%,28件
2,1000-1049,1557円,127分,101.6%,35件
3,1050-1099,1895円,132分,101.9%,29件
4,1100-1149,4336円,123分,104.7%,47件
5,1150-1199,2921円,115分,103.4%,46件
6,1200-1249,4060円,114分,104.7%,63件
7,1250-1299,3643円,113分,104.3%,60件
8,1300-1349,3683円,114分,104.3%,73件
9,1350-1399,3928円,109分,104.8%,65件
10,1400-1449,4078円,104分,105.2%,70件
11,1450-1499,3459円,99分,104.6%,64件
12,1500-1549,4176円,96分,105.8%,74件
13,1550-1599,2983円,98分,104.1%,86件
14,1600-1649,4275円,92分,106.2%,88件
15,1650-1699,4748円,91分,106.9%,107件
16,1700-1749,4671円,89分,107%,90件
17,1750-1799,5376円,88分,108.1%,94件
18,1800-1849,5862円,85分,109.2%,88件
19,1850-1899,5239円,80分,108.7%,75件
20,1900-1949,5420円,75分,109.7%,104件
21,1950-1999,5189円,74分,109.4%,95件
22,2000-2049,4866円,69分,109.4%,85件
23,2050-2099,6701円,63分,114.2%,80件
24,2100-2149,4889円,63分,110.4%,63件
25,2150-2199,4900円,62分,110.6%,75件
26,2200-2249,5452円,58分,112.6%,54件
27,2250-2299,5061円,56分,112.2%,54件
28,2300-2349,6055円,48分,116.9%,60件
29,2350-2399,7426円,44分,122.4%,62件
30,2400-2449,6545円,45分,119.4%,47件
31,2450-2499,5686円,46分,116.4%,49件
32,2500-2549,7908円,42分,125.3%,59件
33,2550-2599,7761円,40分,125.6%,47件
34,2600-2649,8213円,39分,127.9%,57件
35,2650-2699,8301円,40分,127.8%,54件
36,2700-2749,9561円,35分,136.6%,42件
37,2750-2799,10842円,32分,145.2%,39件
38,2800-2849,10848円,29分,150.7%,37件
39,2850-2899,12085円,24分,167%,36件
40,2900-2949,13156円,24分,174.6%,47件
