,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,10147円,101分,113.4%,213件
1,1550-1599,9565円,97分,113.1%,229件
2,1600-1649,10524円,96分,114.6%,201件
3,1650-1699,8858円,89分,113.3%,191件
4,1700-1749,10904円,89分,116.4%,193件
5,1750-1799,10452円,86分,116.3%,168件
6,1800-1849,10043円,83分,116.2%,183件
7,1850-1899,11357円,78分,119.5%,196件
8,1900-1949,10128円,77分,117.6%,205件
9,1950-1999,10022円,76分,117.5%,188件
10,2000-2049,10351円,73分,118.9%,143件
11,2050-2099,10431円,68分,120.4%,158件
12,2100-2149,11510円,64分,123.9%,137件
13,2150-2199,11626円,62分,125%,151件
14,2200-2249,10357円,58分,124%,139件
15,2250-2299,10744円,52分,127.6%,138件
16,2300-2349,10784円,45分,132.2%,133件
17,2350-2399,10345円,41分,133.3%,143件
18,2400-2449,11241円,40分,137.4%,115件
19,2450-2499,12031円,37分,143.2%,124件
20,2500-2549,12170円,37分,143.6%,108件
21,2550-2599,11513円,37分,141.6%,105件
22,2600-2649,12267円,35分,147.3%,87件
23,2650-2699,13079円,35分,150.3%,99件
24,2700-2749,13912円,32分,157.5%,93件
25,2750-2799,13532円,32分,155.6%,89件
26,2800-2849,14178円,28分,167.1%,89件
27,2850-2899,14464円,27分,170.7%,92件
28,2900-2949,15365円,25分,182.3%,65件
