,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,6360円,118分,107.2%,29件
1,1200-1249,9337円,126分,109.9%,28件
2,1250-1299,8582円,119分,109.6%,42件
3,1300-1349,8534円,108分,110.5%,38件
4,1350-1399,7791円,114分,109.1%,42件
5,1400-1449,6961円,105分,108.9%,51件
6,1450-1499,8662円,100分,111.5%,64件
7,1500-1549,9187円,104分,111.8%,43件
8,1550-1599,8427円,101分,111.1%,49件
9,1600-1649,6277円,95分,108.8%,50件
10,1650-1699,7246円,91分,110.6%,52件
11,1700-1749,8381円,90分,112.5%,61件
12,1750-1799,8430円,86分,113.1%,49件
13,1800-1849,6056円,83分,109.7%,58件
14,1850-1899,8004円,79分,113.4%,61件
15,1900-1949,6995円,72分,113%,42件
16,1950-1999,8359円,71分,115.7%,62件
17,2000-2049,9248円,71分,117.3%,62件
18,2050-2099,6088円,65分,112.4%,54件
19,2100-2149,8634円,62分,118.6%,67件
20,2150-2199,7589円,63分,116.1%,67件
21,2200-2249,6819円,54分,116.7%,61件
22,2250-2299,8125円,50分,121.5%,57件
23,2300-2349,8256円,50分,121.9%,58件
24,2350-2399,7302円,47分,120.8%,58件
25,2400-2449,8914円,43分,127.4%,40件
26,2450-2499,7228円,46分,120.8%,41件
27,2500-2549,7869円,45分,123.5%,47件
28,2550-2599,10485円,39分,136.3%,39件
29,2600-2649,10958円,33分,144.5%,25件
30,2650-2699,11213円,33分,144.8%,30件
31,2700-2749,10429円,35分,139.7%,29件
32,2750-2799,11692円,32分,149.2%,36件
33,2800-2849,12136円,31分,153%,35件
34,2850-2899,13831円,26分,172%,28件
35,2900-2949,14323円,23分,184.7%,18件
