,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4214円,120分,104.7%,1911件
1,1250-1299,4818円,115分,105.6%,1900件
2,1300-1349,4004円,115分,104.6%,1791件
3,1350-1399,4271円,112分,105.1%,1836件
4,1400-1449,4956円,108分,106.1%,1730件
5,1450-1499,5109円,106分,106.4%,1749件
6,1500-1549,5084円,103分,106.6%,1625件
7,1550-1599,5193円,99分,107%,1633件
8,1600-1649,5528円,98分,107.5%,1540件
9,1650-1699,5004円,95分,107%,1511件
10,1700-1749,5417円,92分,107.9%,1446件
11,1750-1799,5755円,88分,108.7%,1456件
12,1800-1849,5264円,85分,108.3%,1403件
13,1850-1899,5409円,82分,108.8%,1368件
14,1900-1949,5382円,78分,109.2%,1373件
15,1950-1999,6110円,75分,110.8%,1330件
16,2000-2049,5908円,72分,110.9%,1312件
17,2050-2099,6233円,70分,111.9%,1268件
18,2100-2149,6188円,67分,112.4%,1169件
19,2150-2199,5791円,63分,112.3%,1164件
20,2200-2249,6620円,60分,114.7%,1147件
21,2250-2299,6668円,56分,116%,1147件
22,2300-2349,6747円,52分,117.1%,1061件
23,2350-2399,6795円,49分,118.3%,1096件
24,2400-2449,7383円,48分,120.7%,1015件
25,2450-2499,7889円,46分,122.8%,1015件
26,2500-2549,8273円,45分,124.8%,954件
27,2550-2599,8952円,43分,127.8%,853件
28,2600-2649,9529円,40分,132%,708件
29,2650-2699,10059円,38分,135%,631件
30,2700-2749,10640円,35分,140%,473件
31,2750-2799,11618円,33分,146.6%,370件
32,2800-2849,12383円,30分,155.4%,317件
33,2850-2899,13816円,27分,168.6%,264件
34,2900-2949,14157円,25分,176.3%,192件
