,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,795円,151分,100.7%,2932件
1,450-499,656円,151分,100.6%,2450件
2,500-549,1020円,150分,100.9%,2392件
3,550-599,1128円,146分,101%,2284件
4,600-649,1079円,146分,101%,2246件
5,650-699,1336円,141分,101.3%,2187件
6,700-749,1279円,140分,101.2%,2193件
7,750-799,1234円,138分,101.2%,2145件
8,800-849,1848円,136分,101.8%,2220件
9,850-899,1721円,134分,101.7%,2035件
10,900-949,1838円,130分,101.9%,2257件
11,950-999,2265円,128分,102.4%,2348件
12,1000-1049,2580円,126分,102.7%,2191件
13,1050-1099,2671円,124分,102.9%,2145件
14,1100-1149,2644円,123分,102.9%,2034件
15,1150-1199,2417円,121分,102.7%,2038件
16,1200-1249,2752円,117分,103.1%,1899件
17,1250-1299,3128円,112分,103.7%,1879件
18,1300-1349,3154円,112分,103.7%,1779件
19,1350-1399,3063円,109分,103.7%,1730件
20,1400-1449,3632円,106分,104.6%,1732件
21,1450-1499,3315円,104分,104.3%,1729件
22,1500-1549,3457円,100分,104.6%,1619件
23,1550-1599,3722円,98分,105%,1562件
24,1600-1649,4312円,96分,106%,1620件
25,1650-1699,4374円,92分,106.3%,1498件
26,1700-1749,4419円,90分,106.6%,1512件
27,1750-1799,4562円,88分,106.9%,1508件
28,1800-1849,4311円,86分,106.7%,1416件
29,1850-1899,4947円,82分,108.1%,1354件
30,1900-1949,4751円,78分,108.2%,1405件
31,1950-1999,4942円,74分,108.9%,1331件
32,2000-2049,4762円,70分,109.1%,1275件
33,2050-2099,5402円,67分,110.8%,1275件
34,2100-2149,5869円,64分,112.3%,1230件
35,2150-2199,5568円,60分,112.3%,1191件
36,2200-2249,5765円,57分,113.4%,1193件
37,2250-2299,5989円,54分,114.8%,1180件
38,2300-2349,6248円,50分,116.5%,1143件
39,2350-2399,6266円,48分,117.4%,1047件
40,2400-2449,7032円,45分,121.1%,1064件
41,2450-2499,7001円,44分,121.1%,1024件
42,2500-2549,7372円,43分,122.8%,986件
43,2550-2599,7801円,41分,125.6%,1018件
44,2600-2649,8382円,39分,128.6%,949件
45,2650-2699,8513円,39分,129.2%,808件
