,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7198円,107分,109%,14件
1,1250-1299,8342円,115分,109.7%,19件
2,1300-1349,9852円,101分,113.1%,25件
3,1350-1399,8506円,106分,110.7%,31件
4,1400-1449,9971円,97分,113.6%,16件
5,1450-1499,7925円,106分,110%,16件
6,1500-1549,9619円,97分,113.2%,26件
7,1550-1599,7407円,101分,109.8%,29件
8,1600-1649,9637円,91分,114.1%,42件
9,1650-1699,10166円,93分,114.6%,32件
10,1700-1749,9331円,93分,113.4%,36件
11,1750-1799,10064円,80分,116.8%,30件
12,1800-1849,10012円,82分,116.3%,36件
13,1850-1899,6922円,72分,112.9%,26件
14,1900-1949,10020円,77分,117.3%,33件
15,1950-1999,9250円,70分,117.5%,43件
16,2000-2049,10845円,69分,120.9%,37件
17,2050-2099,8363円,68分,116.5%,38件
18,2100-2149,9584円,62分,120.4%,39件
19,2150-2199,11056円,53分,127.6%,32件
20,2200-2249,9858円,52分,125%,35件
21,2250-2299,10123円,47分,129%,44件
22,2300-2349,10616円,46分,130.6%,40件
23,2350-2399,7105円,45分,121.1%,40件
24,2400-2449,8430円,41分,127.3%,31件
25,2450-2499,9769円,37分,134.9%,48件
26,2500-2549,7195円,43分,122.4%,42件
27,2550-2599,8628円,37分,131%,38件
28,2600-2649,10060円,34分,139.5%,31件
29,2650-2699,11750円,30分,151.6%,39件
30,2700-2749,10587円,33分,143%,26件
31,2750-2799,11179円,29分,152%,23件
32,2800-2849,12123円,27分,159.1%,32件
33,2850-2899,13645円,26分,169.7%,30件
34,2900-2949,14083円,24分,179.1%,21件
