,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,8049円,135分,108%,37件
1,950-999,10393円,123分,111.3%,41件
2,1000-1049,9731円,108分,112%,49件
3,1050-1099,6944円,120分,107.7%,70件
4,1100-1149,7930円,123分,108.6%,67件
5,1150-1199,8859円,119分,109.9%,75件
6,1200-1249,7493円,114分,108.7%,82件
7,1250-1299,6767円,117分,107.7%,92件
8,1300-1349,10050円,114分,111.7%,86件
9,1350-1399,10127円,107分,112.6%,97件
10,1400-1449,8520円,108分,110.6%,104件
11,1450-1499,6948円,105分,108.9%,125件
12,1500-1549,9874円,101分,113%,123件
13,1550-1599,9929円,102分,113%,125件
14,1600-1649,9627円,93分,113.8%,132件
15,1650-1699,10746円,85分,116.8%,129件
16,1700-1749,10118円,86分,115.7%,104件
17,1750-1799,10765円,87分,116.5%,107件
18,1800-1849,10685円,81分,117.6%,97件
19,1850-1899,9334円,77分,116.1%,107件
20,1900-1949,9904円,79分,116.7%,92件
21,1950-1999,10075円,70分,119.3%,89件
22,2000-2049,9413円,70分,118%,81件
23,2050-2099,9756円,68分,119.3%,97件
24,2100-2149,10323円,63分,121.9%,85件
25,2150-2199,12376円,58分,128.4%,67件
26,2200-2249,12100円,60分,127%,77件
27,2250-2299,10694円,52分,127.6%,62件
28,2300-2349,13132円,46分,138.5%,55件
29,2350-2399,9900円,45分,129.5%,54件
30,2400-2449,10348円,40分,134.7%,41件
31,2450-2499,10103円,38分,135.2%,64件
32,2500-2549,12387円,33分,150.8%,64件
33,2550-2599,11881円,33分,147.9%,53件
34,2600-2649,12246円,35分,146.1%,52件
35,2650-2699,12403円,35分,147.2%,44件
36,2700-2749,13624円,31分,159.5%,46件
37,2750-2799,13174円,30分,159%,47件
38,2800-2849,14700円,29分,167.2%,37件
39,2850-2899,14914円,25分,179.2%,48件
40,2900-2949,14720円,22分,190.8%,40件
