,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4071円,115分,104.7%,57件
1,1250-1299,6591円,112分,107.9%,65件
2,1300-1349,8226円,107分,110.3%,82件
3,1350-1399,7237円,111分,108.7%,84件
4,1400-1449,8200円,108分,110.2%,86件
5,1450-1499,8030円,107分,110%,86件
6,1500-1549,6778円,102分,108.8%,95件
7,1550-1599,6393円,103分,108.3%,109件
8,1600-1649,7202円,95分,110.1%,95件
9,1650-1699,7241円,94分,110.3%,85件
10,1700-1749,7198円,96分,110%,100件
11,1750-1799,8729円,85分,113.7%,93件
12,1800-1849,7822円,87分,111.9%,99件
13,1850-1899,9381円,79分,115.9%,105件
14,1900-1949,6391円,79分,110.8%,88件
15,1950-1999,9305円,70分,117.6%,84件
16,2000-2049,9705円,74分,117.4%,99件
17,2050-2099,8441円,66分,117%,72件
18,2100-2149,7300円,66分,114.8%,77件
19,2150-2199,7747円,59分,117.5%,68件
20,2200-2249,10168円,53分,125.8%,84件
21,2250-2299,7892円,51分,120.6%,48件
22,2300-2349,9530円,46分,127.5%,61件
23,2350-2399,9457円,42分,129.8%,51件
24,2400-2449,9267円,44分,128.4%,50件
25,2450-2499,9262円,41分,130.5%,57件
26,2500-2549,10255円,40分,134.1%,60件
27,2550-2599,9923円,41分,132.5%,61件
28,2600-2649,9948円,41分,132.1%,46件
29,2650-2699,10197円,39分,135.3%,49件
30,2700-2749,11090円,35分,142.2%,52件
31,2750-2799,11551円,32分,147.5%,47件
32,2800-2849,12170円,29分,155.3%,33件
33,2850-2899,12941円,25分,168.7%,50件
34,2900-2949,14625円,25分,177%,38件
