,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5024円,121分,105.5%,503件
1,1150-1199,5206円,126分,105.5%,501件
2,1200-1249,5053円,118分,105.7%,509件
3,1250-1299,5625円,113分,106.6%,490件
4,1300-1349,5469円,114分,106.4%,460件
5,1350-1399,5314円,112分,106.3%,470件
6,1400-1449,5963円,107分,107.4%,424件
7,1450-1499,4931円,105分,106.2%,391件
8,1500-1549,5794円,102分,107.6%,411件
9,1550-1599,5825円,101分,107.7%,418件
10,1600-1649,6056円,95分,108.5%,366件
11,1650-1699,5920円,92分,108.6%,385件
12,1700-1749,6278円,92分,109.1%,365件
13,1750-1799,6157円,87分,109.5%,322件
14,1800-1849,6725円,86分,110.4%,297件
15,1850-1899,6540円,81分,110.7%,319件
16,1900-1949,7107円,78分,112.2%,267件
17,1950-1999,6014円,75分,110.7%,255件
18,2000-2049,7783円,71分,114.5%,247件
19,2050-2099,6466円,68分,112.7%,259件
20,2100-2149,6458円,65分,113.3%,253件
21,2150-2199,7538円,59分,117.1%,242件
22,2200-2249,7412円,58分,117.1%,230件
23,2250-2299,6817円,55分,116.5%,224件
24,2300-2349,7280円,49分,119.9%,193件
25,2350-2399,7039円,51分,118.5%,206件
26,2400-2449,7701円,47分,121.9%,174件
27,2450-2499,7684円,47分,121.8%,187件
28,2500-2549,8807円,43分,127.6%,178件
29,2550-2599,8962円,41分,129%,173件
30,2600-2649,9398円,41分,130.8%,203件
31,2650-2699,9974円,38分,134.8%,185件
32,2700-2749,10591円,36分,139.2%,149件
33,2750-2799,12004円,32分,149.7%,159件
34,2800-2849,12370円,31分,153.1%,153件
35,2850-2899,13533円,27分,166.2%,150件
36,2900-2949,14363円,23分,181.7%,114件
