,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5227円,114分,106.1%,1879件
1,1300-1349,5254円,114分,106.1%,1779件
2,1350-1399,5108円,111分,106.1%,1730件
3,1400-1449,5643円,108分,107%,1732件
4,1450-1499,5259円,106分,106.6%,1729件
5,1500-1549,5336円,102分,107%,1619件
6,1550-1599,5595円,100分,107.5%,1562件
7,1600-1649,6166円,98分,108.4%,1620件
8,1650-1699,6145円,94分,108.7%,1498件
9,1700-1749,6161円,91分,109%,1512件
10,1750-1799,6260円,89分,109.4%,1508件
11,1800-1849,5952円,87分,109.1%,1416件
12,1850-1899,6548円,83分,110.5%,1354件
13,1900-1949,6260円,79分,110.6%,1405件
14,1950-1999,6381円,75分,111.3%,1331件
15,2000-2049,6113円,71分,111.5%,1275件
16,2050-2099,6722円,68分,113.2%,1275件
17,2100-2149,7155円,65分,114.7%,1230件
18,2150-2199,6778円,61分,114.7%,1191件
19,2200-2249,6923円,58分,115.8%,1193件
20,2250-2299,7089円,55分,117.2%,1180件
21,2300-2349,7300円,51分,118.9%,1143件
22,2350-2399,7264円,49分,119.8%,1047件
23,2400-2449,8006円,45分,123.5%,1064件
24,2450-2499,7974円,45分,123.5%,1024件
25,2500-2549,8345円,44分,125.3%,986件
26,2550-2599,8774円,41分,128.2%,1018件
27,2600-2649,9355円,40分,131.2%,949件
28,2650-2699,9486円,40分,131.9%,808件
