,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1136円,151分,101%,1342件
1,500-549,1414円,145分,101.3%,1402件
2,550-599,1414円,147分,101.3%,1429件
3,600-649,1188円,145分,101.1%,1418件
4,650-699,1585円,144分,101.5%,1450件
5,700-749,1711円,140分,101.6%,1456件
6,750-799,2368円,137分,102.3%,1363件
7,800-849,1579円,138分,101.5%,1633件
8,850-899,2133円,133分,102.1%,1597件
9,900-949,1988円,131分,102%,1616件
10,950-999,2630円,129分,102.7%,1472件
11,1000-1049,2654円,126分,102.8%,1455件
12,1050-1099,2722円,125分,102.9%,1274件
13,1100-1149,2755円,122分,103%,1241件
14,1150-1199,2834円,122分,103.1%,1110件
15,1200-1249,2671円,116分,103.1%,1065件
16,1250-1299,3253円,115分,103.8%,1073件
17,1300-1349,3446円,112分,104.1%,992件
18,1350-1399,3212円,111分,103.9%,938件
19,1400-1449,3844円,107分,104.8%,990件
20,1450-1499,4386円,103分,105.7%,995件
21,1500-1549,3817円,101分,105%,900件
22,1550-1599,4525円,99分,106.1%,760件
23,1600-1649,4220円,97分,105.8%,778件
24,1650-1699,4557円,94分,106.5%,786件
25,1700-1749,4088円,90分,106%,739件
26,1750-1799,4601円,87分,107%,768件
27,1800-1849,4880円,84分,107.8%,700件
28,1850-1899,5340円,80分,108.9%,680件
29,1900-1949,5044円,75分,108.9%,677件
30,1950-1999,5134円,74分,109.2%,619件
31,2000-2049,5254円,70分,110%,634件
32,2050-2099,5074円,69分,109.7%,594件
33,2100-2149,5782円,65分,111.9%,586件
34,2150-2199,6364円,60分,114.1%,573件
35,2200-2249,6094円,59分,113.8%,578件
36,2250-2299,6066円,55分,114.8%,501件
37,2300-2349,6561円,52分,116.9%,514件
38,2350-2399,6213円,49分,117%,463件
39,2400-2449,6758円,46分,119.5%,474件
40,2450-2499,7192円,44分,121.6%,460件
41,2500-2549,7598円,43分,123.4%,437件
42,2550-2599,8253円,42分,126.5%,469件
43,2600-2649,9167円,38分,131.9%,437件
44,2650-2699,9384円,36分,134.4%,471件
45,2700-2749,10338円,35分,139.7%,400件
46,2750-2799,10808円,33分,144.2%,381件
47,2800-2849,11830円,29分,153.8%,355件
48,2850-2899,12597円,26分,164%,327件
49,2900-2949,13742円,23分,178.5%,252件
