,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1265円,146分,101.2%,116件
1,500-549,754円,150分,100.7%,149件
2,550-599,1593円,148分,101.4%,193件
3,600-649,1655円,141分,101.6%,232件
4,650-699,78円,143分,100.1%,277件
5,700-749,2677円,139分,102.6%,305件
6,750-799,1970円,138分,101.9%,329件
7,800-849,2062円,136分,102%,374件
8,850-899,1918円,136分,101.9%,410件
9,900-949,2667円,131分,102.7%,403件
10,950-999,2796円,128分,102.9%,439件
11,1000-1049,1996円,129分,102.1%,464件
12,1050-1099,2057円,125分,102.2%,508件
13,1100-1149,3114円,119分,103.5%,503件
14,1150-1199,3200円,124分,103.4%,501件
15,1200-1249,3180円,116分,103.6%,509件
16,1250-1299,3804円,112分,104.5%,490件
17,1300-1349,3654円,112分,104.4%,460件
18,1350-1399,3534円,110分,104.3%,470件
19,1400-1449,4218円,106分,105.3%,424件
20,1450-1499,3278円,104分,104.2%,391件
21,1500-1549,4146円,101分,105.5%,411件
22,1550-1599,4200円,99分,105.6%,418件
23,1600-1649,4508円,94分,106.4%,366件
24,1650-1699,4419円,91分,106.5%,385件
25,1700-1749,4767円,91分,107%,365件
26,1750-1799,4742円,85分,107.4%,322件
27,1800-1849,5275円,85分,108.3%,297件
28,1850-1899,5196円,80分,108.7%,319件
29,1900-1949,5794円,76分,110.1%,267件
30,1950-1999,4791円,74分,108.6%,255件
31,2000-2049,6535円,70分,112.4%,247件
32,2050-2099,5339円,67分,110.6%,259件
33,2100-2149,5388円,64分,111.3%,253件
34,2150-2199,6506円,58分,115%,242件
35,2200-2249,6424円,57分,115%,230件
36,2250-2299,5892円,54分,114.5%,224件
37,2300-2349,6437円,48分,117.9%,193件
38,2350-2399,6188円,50分,116.5%,206件
39,2400-2449,6870円,46分,119.9%,174件
40,2450-2499,6853円,46分,119.7%,187件
41,2500-2549,7976円,42分,125.4%,178件
42,2550-2599,8131円,41分,126.7%,173件
43,2600-2649,8567円,40分,128.6%,203件
44,2650-2699,9143円,37分,132.6%,185件
45,2700-2749,9760円,35分,136.9%,149件
46,2750-2799,11173円,31分,147.3%,159件
47,2800-2849,11539円,30分,150.7%,153件
48,2850-2899,12702円,27分,163.9%,150件
49,2900-2949,13532円,23分,179.5%,114件
