,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2353円,147分,102.1%,112件
1,650-699,2673円,145分,102.5%,135件
2,700-749,2483円,135分,102.5%,156件
3,750-799,874円,139分,100.8%,189件
4,800-849,3497円,134分,103.5%,210件
5,850-899,2680円,134分,102.7%,229件
6,900-949,3515円,128分,103.7%,272件
7,950-999,2232円,132分,102.3%,277件
8,1000-1049,3350円,129分,103.5%,269件
9,1050-1099,4042円,123分,104.4%,311件
10,1100-1149,2740円,125分,102.9%,327件
11,1150-1199,3063円,120分,103.4%,360件
12,1200-1249,4396円,115分,105.1%,353件
13,1250-1299,4471円,117分,105.1%,351件
14,1300-1349,4103円,111分,104.9%,342件
15,1350-1399,4898円,104分,106.3%,343件
16,1400-1449,4462円,105分,105.7%,330件
17,1450-1499,4668円,104分,106%,334件
18,1500-1549,4568円,101分,106%,283件
19,1550-1599,3850円,99分,105.2%,273件
20,1600-1649,4565円,96分,106.3%,274件
21,1650-1699,5119円,92分,107.4%,286件
22,1700-1749,5072円,89分,107.6%,249件
23,1750-1799,4552円,88分,106.9%,255件
24,1800-1849,5457円,86分,108.5%,263件
25,1850-1899,5754円,79分,109.7%,223件
26,1900-1949,6250円,80分,110.4%,199件
27,1950-1999,6046円,73分,111%,216件
28,2000-2049,7284円,69分,114%,197件
29,2050-2099,4876円,69分,109.5%,173件
30,2100-2149,7004円,62分,115%,162件
31,2150-2199,6013円,59分,113.7%,179件
32,2200-2249,6413円,55分,115.6%,184件
33,2250-2299,7596円,50分,120.5%,164件
34,2300-2349,7324円,49分,119.8%,157件
35,2350-2399,6569円,48分,118.4%,143件
36,2400-2449,8192円,43分,125.4%,140件
37,2450-2499,7291円,46分,121.4%,140件
38,2500-2549,8211円,42分,126.1%,123件
39,2550-2599,8869円,41分,128.8%,130件
40,2600-2649,8547円,40分,128.4%,114件
41,2650-2699,9585円,36分,135.5%,120件
42,2700-2749,10466円,35分,140.1%,145件
43,2750-2799,10860円,32分,145.2%,124件
44,2800-2849,11803円,29分,154.2%,110件
45,2850-2899,13484円,26分,169.5%,107件
46,2900-2949,13651円,24分,175.7%,102件
