,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2299円,144分,102.1%,478件
1,700-749,2342円,143分,102.2%,539件
2,750-799,2070円,140分,102%,572件
3,800-849,2855円,136分,102.8%,565件
4,850-899,2850円,135分,102.8%,634件
5,900-949,2224円,135分,102.2%,642件
6,950-999,2704円,132分,102.7%,735件
7,1000-1049,3169円,126分,103.3%,743件
8,1050-1099,3164円,129分,103.3%,725件
9,1100-1149,3096円,123分,103.4%,722件
10,1150-1199,3505円,119分,103.9%,677件
11,1200-1249,3727円,119分,104.2%,645件
12,1250-1299,3665円,116分,104.2%,676件
13,1300-1349,4321円,111分,105.2%,623件
14,1350-1399,3782円,109分,104.6%,589件
15,1400-1449,3625円,109分,104.5%,583件
16,1450-1499,4237円,105分,105.4%,598件
17,1500-1549,4636円,101分,106.1%,542件
18,1550-1599,4764円,98分,106.5%,573件
19,1600-1649,4660円,98分,106.4%,544件
20,1650-1699,4438円,92分,106.4%,473件
21,1700-1749,5238円,91分,107.7%,444件
22,1750-1799,5430円,88分,108.3%,459件
23,1800-1849,6035円,84分,109.6%,393件
24,1850-1899,4871円,82分,107.9%,367件
25,1900-1949,6478円,78分,111.1%,357件
26,1950-1999,5520円,74分,109.9%,363件
27,2000-2049,5745円,71分,110.7%,367件
28,2050-2099,6182円,66分,112.4%,353件
29,2100-2149,6113円,65分,112.6%,329件
30,2150-2199,5744円,62分,112.4%,321件
31,2200-2249,6492円,57分,115.1%,300件
32,2250-2299,5835円,56分,113.9%,298件
33,2300-2349,6583円,52分,117%,246件
34,2350-2399,6577円,48分,118.1%,286件
35,2400-2449,7431円,45分,121.9%,266件
36,2450-2499,7668円,44分,123.5%,263件
37,2500-2549,7933円,43分,124.4%,309件
38,2550-2599,7963円,42分,125.1%,252件
39,2600-2649,8891円,39分,130.1%,228件
40,2650-2699,9781円,37分,135%,230件
41,2700-2749,10344円,35分,139%,221件
42,2750-2799,11049円,33分,145.1%,211件
43,2800-2849,11930円,29分,154.2%,187件
44,2850-2899,13374円,27分,166.5%,191件
45,2900-2949,14158円,23分,180.8%,168件
