,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6253円,118分,107%,632件
1,1300-1349,6223円,114分,107.3%,588件
2,1350-1399,6476円,113分,107.6%,515件
3,1400-1449,5551円,107分,106.9%,475件
4,1450-1499,6367円,104分,108.1%,498件
5,1500-1549,6824円,103分,108.8%,428件
6,1550-1599,6248円,102分,108.2%,425件
7,1600-1649,6940円,97分,109.5%,466件
8,1650-1699,7012円,93分,110%,455件
9,1700-1749,6854円,91分,110.1%,444件
10,1750-1799,7338円,88分,111.1%,353件
11,1800-1849,7278円,85分,111.5%,377件
12,1850-1899,7485円,82分,112.1%,346件
13,1900-1949,7542円,79分,112.8%,359件
14,1950-1999,6891円,75分,112.2%,344件
15,2000-2049,7728円,71分,114.4%,317件
16,2050-2099,7702円,68分,115.1%,316件
17,2100-2149,7430円,63分,115.8%,318件
18,2150-2199,7429円,60分,116.4%,295件
19,2200-2249,7755円,55分,118.7%,296件
20,2250-2299,8080円,54分,120%,278件
21,2300-2349,7333円,50分,119.5%,263件
22,2350-2399,8150円,46分,123.5%,254件
23,2400-2449,8566円,46分,125%,251件
24,2450-2499,9127円,45分,127%,229件
25,2500-2549,9224円,44分,128.1%,228件
26,2550-2599,9458円,42分,130.3%,232件
27,2600-2649,10086円,40分,133.8%,225件
28,2650-2699,10425円,38分,136.9%,208件
29,2700-2749,11242円,36分,142.1%,190件
30,2750-2799,11907円,33分,148.3%,219件
31,2800-2849,12951円,30分,158.1%,203件
32,2850-2899,13492円,26分,168.2%,213件
33,2900-2949,14629円,24分,181.7%,164件
