,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5805円,108分,107.2%,789件
1,1500-1549,6619円,101分,108.7%,802件
2,1550-1599,6135円,99分,108.3%,748件
3,1600-1649,6918円,98分,109.4%,629件
4,1650-1699,6642円,95分,109.3%,630件
5,1700-1749,6850円,92分,109.9%,628件
6,1750-1799,6313円,89分,109.4%,612件
7,1800-1849,6520円,85分,110.2%,615件
8,1850-1899,6859円,81分,111.3%,569件
9,1900-1949,6881円,79分,111.6%,546件
10,1950-1999,6815円,73分,112.4%,542件
11,2000-2049,6896円,71分,112.9%,511件
12,2050-2099,6639円,68分,113%,508件
13,2100-2149,6932円,67分,113.8%,488件
14,2150-2199,7212円,62分,115.5%,476件
15,2200-2249,7512円,58分,117.3%,462件
16,2250-2299,7555円,56分,118%,462件
17,2300-2349,7656円,51分,119.8%,422件
18,2350-2399,7603円,50分,120.2%,407件
19,2400-2449,7618円,48分,121.3%,372件
20,2450-2499,8436円,46分,124.6%,386件
21,2500-2549,8649円,44分,126.1%,371件
22,2550-2599,9291円,42分,129.2%,358件
23,2600-2649,9881円,40分,132.8%,389件
24,2650-2699,10591円,38分,137.3%,350件
25,2700-2749,11062円,35分,141.9%,372件
26,2750-2799,12091円,33分,148.6%,325件
27,2800-2849,12623円,30分,155.5%,307件
28,2850-2899,13665円,27分,167.2%,282件
29,2900-2949,14545円,24分,181.7%,247件
