,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-2291円,160分,98.1%,38260件
1,200-249,-2148円,160分,98.2%,11518件
2,250-299,-1728円,159分,98.5%,6180件
3,300-349,-1575円,154分,98.6%,4226件
4,350-399,-1387円,151分,98.8%,3453件
5,400-449,-1178円,151分,99%,2969件
6,450-499,-896円,151分,99.2%,2878件
7,500-549,-800円,147分,99.3%,2721件
8,550-599,-887円,146分,99.2%,2711件
9,600-649,-488円,141分,99.5%,2626件
10,650-699,-542円,140分,99.5%,2628件
11,700-749,-503円,138分,99.5%,2614件
12,750-799,-141円,137分,99.9%,2619件
13,800-849,-11円,135分,100%,2447件
14,850-899,64円,131分,100.1%,2722件
15,900-949,302円,130分,100.3%,2784件
16,950-999,645円,127分,100.7%,2668件
17,1000-1049,946円,124分,101%,2579件
18,1050-1099,858円,124分,100.9%,2458件
19,1100-1149,593円,122分,100.6%,2449件
20,1150-1199,1150円,118分,101.3%,2307件
21,1200-1249,1383円,114分,101.6%,2250件
22,1250-1299,1408円,114分,101.7%,2137件
23,1300-1349,1640円,111分,102%,2100件
24,1350-1399,1885円,107分,102.3%,2093件
25,1400-1449,1720円,105分,102.2%,2079件
26,1450-1499,1995円,102分,102.6%,1951件
27,1500-1549,2232円,100分,103%,1882件
28,1550-1599,2688円,98分,103.7%,1949件
29,1600-1649,2903円,94分,104.1%,1820件
30,1650-1699,3045円,92分,104.4%,1841件
31,1700-1749,3129円,89分,104.7%,1845件
32,1750-1799,2899円,87分,104.4%,1704件
33,1800-1849,3629円,83分,105.8%,1645件
34,1850-1899,3349円,80分,105.6%,1663件
35,1900-1949,3611円,77分,106.3%,1623件
36,1950-1999,3555円,72分,106.6%,1516件
37,2000-2049,4284円,69分,108.2%,1554件
38,2050-2099,4642円,66分,109.4%,1482件
39,2100-2149,4559円,63分,109.6%,1458件
40,2150-2199,4505円,60分,110%,1415件
41,2200-2249,4941円,57分,111.6%,1415件
42,2250-2299,5167円,53分,112.9%,1367件
43,2300-2349,5270円,51分,113.9%,1262件
44,2350-2399,5891円,46分,116.9%,1279件
45,2400-2449,5738円,46分,116.6%,1228件
46,2450-2499,6240円,44分,118.9%,1206件
47,2500-2549,6782円,42分,121.7%,1217件
48,2550-2599,7255円,41分,123.9%,1171件
49,2600-2649,7154円,40分,123.6%,938件
