,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,6048円,112分,107.2%,1447件
1,1400-1449,5532円,109分,106.8%,1449件
2,1450-1499,6208円,105分,107.9%,1460件
3,1500-1549,5846円,103分,107.5%,1445件
4,1550-1599,5910円,99分,107.9%,1348件
5,1600-1649,6023円,98分,108.2%,1284件
6,1650-1699,6503円,95分,109.1%,1324件
7,1700-1749,6634円,91分,109.7%,1254件
8,1750-1799,6697円,89分,110%,1272件
9,1800-1849,6858円,86分,110.6%,1245件
10,1850-1899,6741円,84分,110.7%,1188件
11,1900-1949,7265円,80分,112.1%,1139件
12,1950-1999,7149円,76分,112.6%,1180件
13,2000-2049,6800円,72分,112.7%,1112件
14,2050-2099,6704円,67分,113.3%,1071件
15,2100-2149,7348円,64分,115.3%,1049件
16,2150-2199,7426円,61分,116.1%,1005件
17,2200-2249,7274円,58分,116.8%,977件
18,2250-2299,7381円,54分,118.1%,988件
19,2300-2349,7613円,51分,120%,967件
20,2350-2399,7689円,48分,121.5%,940件
21,2400-2449,7840円,46分,122.5%,877件
22,2450-2499,8556円,44分,125.9%,873件
23,2500-2549,8648円,43分,126.7%,852件
24,2550-2599,9028円,42分,128.7%,810件
25,2600-2649,9575円,39分,132.5%,847件
26,2650-2699,10135円,38分,135.7%,779件
27,2700-2749,10097円,38分,135.8%,655件
