,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5952円,110分,107.2%,1463件
1,1400-1449,5123円,107分,106.4%,1346件
2,1450-1499,6039円,106分,107.6%,1168件
3,1500-1549,6035円,104分,107.7%,1192件
4,1550-1599,6132円,102分,108%,1206件
5,1600-1649,5875円,97分,108.1%,1112件
6,1650-1699,6287円,93分,109%,1160件
7,1700-1749,6380円,91分,109.4%,1045件
8,1750-1799,7016円,88分,110.7%,1053件
9,1800-1849,6255円,84分,110%,1044件
10,1850-1899,6526円,82分,110.7%,949件
11,1900-1949,6465円,78分,111.1%,984件
12,1950-1999,6462円,77分,111.2%,939件
13,2000-2049,6905円,72分,112.7%,909件
14,2050-2099,7427円,69分,114.3%,850件
15,2100-2149,7143円,66分,114.4%,886件
16,2150-2199,7462円,63分,115.8%,791件
17,2200-2249,6976円,60分,115.6%,773件
18,2250-2299,7247円,56分,117.2%,717件
19,2300-2349,7650円,51分,119.9%,733件
20,2350-2399,7448円,49分,120.4%,717件
21,2400-2449,7767円,47分,121.9%,676件
22,2450-2499,8645円,45分,125.7%,734件
23,2500-2549,9131円,43分,128.4%,688件
24,2550-2599,9046円,42分,128.9%,676件
25,2600-2649,9926円,40分,133.3%,600件
26,2650-2699,10386円,38分,136.5%,592件
27,2700-2749,11167円,35分,142.1%,530件
28,2750-2799,11795円,33分,147%,482件
29,2800-2849,12811円,30分,156.5%,420件
30,2850-2899,13523円,27分,167%,364件
31,2900-2949,14459円,24分,179.5%,278件
