,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6001円,125分,106.4%,25件
1,950-999,7172円,131分,107.3%,28件
2,1000-1049,4859円,118分,105.5%,34件
3,1050-1099,6886円,126分,107.3%,38件
4,1100-1149,6059円,112分,107.2%,48件
5,1150-1199,8501円,114分,110%,39件
6,1200-1249,6882円,118分,107.8%,53件
7,1250-1299,4727円,108分,105.9%,50件
8,1300-1349,6637円,106分,108.3%,48件
9,1350-1399,7873円,104分,110.1%,65件
10,1400-1449,6991円,107分,108.7%,72件
11,1450-1499,7707円,102分,110.1%,74件
12,1500-1549,7360円,105分,109.3%,71件
13,1550-1599,6387円,98分,108.7%,83件
14,1600-1649,6584円,99分,108.9%,91件
15,1650-1699,7328円,90分,110.9%,84件
16,1700-1749,8001円,89分,112%,74件
17,1750-1799,6667円,92分,109.7%,82件
18,1800-1849,8088円,81分,113.3%,75件
19,1850-1899,7738円,84分,112.3%,82件
20,1900-1949,9008円,77分,115.6%,85件
21,1950-1999,6969円,74分,112.5%,75件
22,2000-2049,8587円,67分,117%,67件
23,2050-2099,9864円,69分,118.9%,83件
24,2100-2149,8492円,63分,118%,61件
25,2150-2199,6212円,61分,113.5%,62件
26,2200-2249,8315円,54分,120.7%,59件
27,2250-2299,10462円,46分,130%,67件
28,2300-2349,7979円,47分,122.7%,43件
29,2350-2399,9567円,42分,130.5%,48件
30,2400-2449,9642円,37分,134.4%,41件
31,2450-2499,8988円,43分,128.2%,38件
32,2500-2549,9565円,38分,133.5%,50件
33,2550-2599,10692円,37分,138.6%,53件
34,2600-2649,10788円,36分,140.1%,51件
35,2650-2699,10419円,38分,136.4%,39件
36,2700-2749,10995円,34分,142.7%,40件
37,2750-2799,11610円,32分,148.4%,45件
38,2800-2849,12019円,29分,156%,41件
39,2850-2899,13188円,26分,167.4%,28件
40,2900-2949,13227円,21分,183%,36件
