,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2219円,129分,102.3%,21件
1,850-899,3289円,146分,103%,37件
2,900-949,6061円,126分,106.4%,30件
3,950-999,3003円,129分,103.1%,40件
4,1000-1049,4234円,134分,104.2%,35件
5,1050-1099,5598円,128分,105.8%,56件
6,1100-1149,4467円,121分,104.9%,58件
7,1150-1199,4625円,119分,105.2%,69件
8,1200-1249,5454円,119分,106.1%,78件
9,1250-1299,5065円,117分,105.8%,87件
10,1300-1349,4581円,111分,105.5%,74件
11,1350-1399,5547円,111分,106.7%,86件
12,1400-1449,5118円,106分,106.4%,80件
13,1450-1499,5003円,101分,106.6%,89件
14,1500-1549,4065円,102分,105.3%,101件
15,1550-1599,5211円,98分,107.1%,99件
16,1600-1649,5756円,93分,108.2%,126件
17,1650-1699,5918円,93分,108.5%,107件
18,1700-1749,6550円,93分,109.4%,116件
19,1750-1799,6940円,90分,110.3%,103件
20,1800-1849,5988円,84分,109.5%,90件
21,1850-1899,6328円,79分,110.6%,126件
22,1900-1949,5885円,76分,110.3%,115件
23,1950-1999,5277円,75分,109.3%,103件
24,2000-2049,7949円,69分,115.3%,107件
25,2050-2099,5663円,67分,111.2%,75件
26,2100-2149,5429円,66分,111%,87件
27,2150-2199,6402円,64分,113.3%,68件
28,2200-2249,6390円,59分,114.3%,70件
29,2250-2299,6440円,53分,116.2%,73件
30,2300-2349,8069円,48分,122.3%,76件
31,2350-2399,7715円,45分,122.7%,61件
32,2400-2449,6638円,47分,118.9%,63件
33,2450-2499,8022円,45分,124%,67件
34,2500-2549,7909円,43分,124.6%,56件
35,2550-2599,8413円,42分,126.6%,68件
36,2600-2649,8390円,43分,126.1%,62件
37,2650-2699,9560円,37分,134.3%,53件
38,2700-2749,10775円,35分,141.1%,47件
39,2750-2799,10814円,32分,145.8%,44件
40,2800-2849,12398円,28分,158.7%,46件
41,2850-2899,13182円,28分,163.1%,59件
42,2900-2949,13947円,24分,178.6%,52件
