,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,10123円,107分,112.6%,151件
1,1550-1599,9867円,97分,113.6%,149件
2,1600-1649,10924円,91分,116%,155件
3,1650-1699,10376円,92分,115.1%,128件
4,1700-1749,10646円,92分,115.4%,131件
5,1750-1799,10797円,85分,116.9%,118件
6,1800-1849,9494円,83分,115.2%,126件
7,1850-1899,10030円,84分,115.8%,107件
8,1900-1949,9610円,74分,117.4%,105件
9,1950-1999,10128円,75分,118.1%,99件
10,2000-2049,9878円,72分,118.4%,111件
11,2050-2099,10328円,67分,120.6%,95件
12,2100-2149,12119円,62分,126.1%,79件
13,2150-2199,12143円,64分,125.2%,92件
14,2200-2249,10682円,58分,124.6%,76件
15,2250-2299,12902円,51分,134%,63件
16,2300-2349,9544円,50分,125.4%,62件
17,2350-2399,9386円,45分,128.1%,53件
18,2400-2449,9379円,42分,129.7%,73件
19,2450-2499,11981円,36分,144.9%,74件
20,2500-2549,11771円,36分,144%,67件
21,2550-2599,11504円,40分,138.6%,58件
22,2600-2649,11620円,39分,139.6%,50件
23,2650-2699,13327円,34分,151.7%,55件
24,2700-2749,12671円,33分,151.1%,56件
25,2750-2799,14164円,31分,160%,47件
26,2800-2849,13960円,29分,164.5%,57件
27,2850-2899,14359円,26分,174.9%,49件
28,2900-2949,14236円,24分,180.5%,36件
