,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-2103円,160分,98.2%,483件
1,200-249,-890円,158分,99.2%,839件
2,250-299,-1789円,158分,98.5%,1212件
3,300-349,-1634円,155分,98.6%,1423件
4,350-399,-911円,152分,99.2%,1605件
5,400-449,-708円,151分,99.4%,1631件
6,450-499,-708円,147分,99.4%,1668件
7,500-549,-392円,148分,99.6%,1743件
8,550-599,-520円,146分,99.5%,1707件
9,600-649,-293円,144分,99.7%,1754件
10,650-699,-5円,140分,100%,1744件
11,700-749,838円,138分,100.8%,1679件
12,750-799,-331円,138分,99.7%,1983件
13,800-849,525円,133分,100.5%,1971件
14,850-899,217円,132分,100.2%,1956件
15,900-949,1101円,129分,101.1%,1827件
16,950-999,839円,127分,100.9%,1742件
17,1000-1049,969円,126分,101%,1532件
18,1050-1099,990円,124分,101.1%,1481件
19,1100-1149,1247円,123分,101.4%,1354件
20,1150-1199,1039円,117分,101.2%,1272件
21,1200-1249,1661円,117分,101.9%,1289件
22,1250-1299,1886円,114分,102.2%,1209件
23,1300-1349,1711円,113分,102%,1134件
24,1350-1399,2201円,108分,102.7%,1211件
25,1400-1449,2809円,105分,103.6%,1196件
26,1450-1499,2118円,103分,102.7%,1068件
27,1500-1549,2942円,101分,103.9%,938件
28,1550-1599,2965円,98分,104%,960件
29,1600-1649,3100円,96分,104.3%,961件
30,1650-1699,2798円,92分,104.1%,886件
31,1700-1749,3292円,89分,104.9%,920件
32,1750-1799,3752円,86分,105.8%,852件
33,1800-1849,4183円,82分,106.8%,840件
34,1850-1899,3867円,78分,106.6%,833件
35,1900-1949,3970円,77分,106.9%,743件
36,1950-1999,3988円,73分,107.3%,773件
37,2000-2049,4067円,72分,107.5%,725件
38,2050-2099,4522円,68分,108.9%,715件
39,2100-2149,5385円,64分,111.3%,690件
40,2150-2199,5110円,61分,111.1%,708件
41,2200-2249,5091円,58分,111.7%,610件
42,2250-2299,5138円,55分,112.5%,610件
43,2300-2349,5435円,51分,114.1%,579件
44,2350-2399,5757円,48分,116.1%,565件
45,2400-2449,6040円,45分,117.8%,563件
46,2450-2499,6522円,45分,119.5%,545件
47,2500-2549,7372円,42分,123.3%,592件
48,2550-2599,7806円,40分,125.9%,532件
49,2600-2649,8097円,38分,128.1%,552件
50,2650-2699,9008円,36分,133%,488件
51,2700-2749,9361円,35分,135.7%,464件
52,2750-2799,10227円,32分,142.9%,427件
53,2800-2849,10961円,29分,149.9%,381件
54,2850-2899,12226円,26分,162.8%,337件
55,2900-2949,12905円,23分,175.7%,264件
