,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2180円,147分,102%,594件
1,600-649,3263円,140分,103.1%,637件
2,650-699,2995円,141分,102.8%,635件
3,700-749,2915円,137分,102.8%,665件
4,750-799,3144円,139分,103%,658件
5,800-849,2937円,137分,102.9%,690件
6,850-899,3452円,133分,103.5%,688件
7,900-949,3068円,132分,103.1%,650件
8,950-999,4193円,128分,104.4%,623件
9,1000-1049,3131円,130分,103.2%,742件
10,1050-1099,3707円,122分,104.1%,745件
11,1100-1149,3600円,122分,103.9%,797件
12,1150-1199,4235円,120分,104.7%,673件
13,1200-1249,4116円,114分,104.8%,686件
14,1250-1299,4477円,117分,105.1%,632件
15,1300-1349,4517円,112分,105.4%,588件
16,1350-1399,4769円,112分,105.7%,515件
17,1400-1449,3986円,105分,105%,475件
18,1450-1499,4796円,103分,106.2%,498件
19,1500-1549,5256円,102分,106.9%,428件
20,1550-1599,4719円,101分,106.3%,425件
21,1600-1649,5450円,96分,107.6%,466件
22,1650-1699,5584円,92分,108.1%,455件
23,1700-1749,5463円,90分,108.1%,444件
24,1750-1799,5956円,87分,109.1%,353件
25,1800-1849,5962円,83分,109.5%,377件
26,1850-1899,6184円,81分,110.2%,346件
27,1900-1949,6299円,77分,110.8%,359件
28,1950-1999,5734円,74分,110.3%,344件
29,2000-2049,6597円,70分,112.5%,317件
30,2050-2099,6616円,67分,113.2%,316件
31,2100-2149,6442円,62分,113.9%,318件
32,2150-2199,6478円,59分,114.5%,295件
33,2200-2249,6874円,54分,116.8%,296件
34,2250-2299,7204円,53分,118.1%,278件
35,2300-2349,6523円,50分,117.6%,263件
36,2350-2399,7366円,46分,121.5%,254件
37,2400-2449,7795円,45分,123.1%,251件
38,2450-2499,8355円,44分,125.1%,229件
39,2500-2549,8452円,43分,126.2%,228件
40,2550-2599,8687円,41分,128.3%,232件
41,2600-2649,9315円,39分,131.7%,225件
42,2650-2699,9653円,37分,134.8%,208件
43,2700-2749,10471円,35分,140%,190件
44,2750-2799,11136円,32分,146.1%,219件
45,2800-2849,12179円,29分,155.9%,203件
46,2850-2899,12720円,26分,166.1%,213件
47,2900-2949,13857円,23分,179.7%,164件
