,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4555円,126分,104.8%,327件
1,1150-1199,4821円,121分,105.3%,360件
2,1200-1249,6132円,117分,107%,353件
3,1250-1299,6261円,119分,107%,351件
4,1300-1349,5762円,112分,106.8%,342件
5,1350-1399,6495円,105分,108.2%,343件
6,1400-1449,6049円,107分,107.6%,330件
7,1450-1499,6244円,105分,107.9%,334件
8,1500-1549,6107円,103分,107.9%,283件
9,1550-1599,5308円,100分,107.1%,273件
10,1600-1649,6017円,98分,108.2%,274件
11,1650-1699,6532円,93分,109.4%,286件
12,1700-1749,6443円,90分,109.5%,249件
13,1750-1799,5861円,89分,108.8%,255件
14,1800-1849,6790円,87分,110.4%,263件
15,1850-1899,6999円,80分,111.6%,223件
16,1900-1949,7556円,82分,112.3%,199件
17,1950-1999,7193円,74分,112.9%,216件
18,2000-2049,8434円,70分,116%,197件
19,2050-2099,5902円,69分,111.3%,173件
20,2100-2149,8036円,63分,116.9%,162件
21,2150-2199,6947円,59分,115.6%,179件
22,2200-2249,7297円,56分,117.5%,184件
23,2250-2299,8447円,50分,122.4%,164件
24,2300-2349,8140円,50分,121.7%,157件
25,2350-2399,7337円,48分,120.3%,143件
26,2400-2449,8954円,44分,127.3%,140件
27,2450-2499,8053円,46分,123.2%,140件
28,2500-2549,8974円,43分,128.1%,123件
29,2550-2599,9631円,42分,130.8%,130件
30,2600-2649,9309円,41分,130.4%,114件
31,2650-2699,10347円,37分,137.6%,120件
32,2700-2749,11228円,35分,142.2%,145件
33,2750-2799,11622円,33分,147.4%,124件
34,2800-2849,12565円,30分,156.4%,110件
35,2850-2899,14247円,27分,171.5%,107件
36,2900-2949,14413円,25分,177.8%,102件
