,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,285円,151分,100.3%,4097件
1,450-499,252円,149分,100.2%,4002件
2,500-549,657円,146分,100.6%,3908件
3,550-599,746円,145分,100.7%,3888件
4,600-649,842円,142分,100.8%,3853件
5,650-699,916円,142分,100.9%,3800件
6,700-749,1085円,139分,101%,3688件
7,750-799,1010円,136分,101%,4001件
8,800-849,1449円,134分,101.4%,4159件
9,850-899,1476円,131分,101.5%,3906件
10,900-949,1911円,129分,102%,3828件
11,950-999,1795円,128分,101.9%,3613件
12,1000-1049,1766円,126分,101.9%,3625件
13,1050-1099,2097円,122分,102.3%,3418件
14,1100-1149,2189円,119分,102.4%,3323件
15,1150-1199,2405円,118分,102.7%,3214件
16,1200-1249,2590円,116分,103%,3091件
17,1250-1299,2614円,112分,103.1%,3074件
18,1300-1349,2563円,111分,103.1%,3039件
19,1350-1399,2961円,107分,103.7%,2937件
20,1400-1449,3024円,106分,103.8%,2891件
21,1450-1499,3315円,104分,104.3%,2848件
22,1500-1549,3328円,100分,104.4%,2757件
23,1550-1599,3423円,98分,104.7%,2703件
24,1600-1649,3692円,95分,105.2%,2702件
25,1650-1699,3712円,92分,105.4%,2601件
26,1700-1749,3988円,90分,105.9%,2467件
27,1750-1799,3743円,87分,105.8%,2518件
28,1800-1849,4207円,83分,106.8%,2481件
29,1850-1899,3824円,80分,106.4%,2235件
30,1900-1949,4631円,76分,108.1%,2334件
31,1950-1999,4856円,74分,108.8%,2223件
32,2000-2049,4712円,70分,108.9%,2159件
33,2050-2099,4771円,67分,109.4%,2119件
34,2100-2149,4930円,65分,110.2%,2076件
35,2150-2199,5034円,61分,111%,1990件
36,2200-2249,5306円,58分,112.3%,1918件
37,2250-2299,5976円,53分,114.9%,1923件
38,2300-2349,5781円,51分,115%,1866件
39,2350-2399,6119円,48分,117.1%,1784件
40,2400-2449,6484円,45分,119%,1814件
41,2450-2499,6941円,44分,120.9%,1732件
42,2500-2549,6762円,44分,120.5%,1450件
