,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,1294円,151分,101.1%,180件
1,400-449,50円,152分,100%,225件
2,450-499,378円,154分,100.3%,276件
3,500-549,977円,144分,100.9%,355件
4,550-599,-136円,147分,99.9%,409件
5,600-649,1602円,143分,101.5%,440件
6,650-699,1234円,143分,101.2%,478件
7,700-749,1282円,142分,101.2%,539件
8,750-799,1043円,139分,101%,572件
9,800-849,1830円,135分,101.8%,565件
10,850-899,1844円,134分,101.8%,634件
11,900-949,1226円,134分,101.2%,642件
12,950-999,1717円,131分,101.7%,735件
13,1000-1049,2219円,126分,102.4%,743件
14,1050-1099,2187円,128分,102.3%,725件
15,1100-1149,2175円,122分,102.4%,722件
16,1150-1199,2600円,118分,102.9%,677件
17,1200-1249,2821円,118分,103.2%,645件
18,1250-1299,2779円,116分,103.2%,676件
19,1300-1349,3461円,110分,104.2%,623件
20,1350-1399,2954円,108分,103.6%,589件
21,1400-1449,2804円,108分,103.5%,583件
22,1450-1499,3427円,105分,104.4%,598件
23,1500-1549,3848円,100分,105.1%,542件
24,1550-1599,3994円,98分,105.5%,573件
25,1600-1649,3904円,97分,105.4%,544件
26,1650-1699,3731円,91分,105.5%,473件
27,1700-1749,4515円,90分,106.7%,444件
28,1750-1799,4734円,87分,107.3%,459件
29,1800-1849,5359円,83分,108.6%,393件
30,1850-1899,4232円,81分,107%,367件
31,1900-1949,5837円,77分,110.1%,357件
32,1950-1999,4927円,74分,108.9%,363件
33,2000-2049,5177円,71分,109.8%,367件
34,2050-2099,5635円,66分,111.4%,353件
35,2100-2149,5590円,64分,111.6%,329件
36,2150-2199,5254円,61分,111.5%,321件
37,2200-2249,6020円,57分,114.1%,300件
38,2250-2299,5395円,55分,113%,298件
39,2300-2349,6161円,51分,116%,246件
40,2350-2399,6172円,48分,117.2%,286件
41,2400-2449,7031円,45分,120.9%,266件
42,2450-2499,7269円,43分,122.5%,263件
43,2500-2549,7535円,43分,123.4%,309件
44,2550-2599,7564円,42分,124%,252件
45,2600-2649,8493円,39分,129.1%,228件
46,2650-2699,9383円,37分,133.9%,230件
47,2700-2749,9946円,35分,137.9%,221件
48,2750-2799,10650円,32分,143.9%,211件
49,2800-2849,11532円,29分,153%,187件
50,2850-2899,12976円,26分,165.4%,191件
51,2900-2949,13760円,23分,179.7%,168件
