,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5976円,125分,106.4%,124件
1,1200-1249,8716円,120分,109.7%,136件
2,1250-1299,9175円,117分,110.5%,145件
3,1300-1349,7358円,114分,108.6%,154件
4,1350-1399,6560円,111分,107.9%,178件
5,1400-1449,8585円,107分,110.7%,171件
6,1450-1499,8792円,109分,110.7%,174件
7,1500-1549,8524円,101分,111.3%,172件
8,1550-1599,9374円,93分,113.4%,179件
9,1600-1649,9299円,94分,113.2%,157件
10,1650-1699,9283円,96分,112.9%,163件
11,1700-1749,9063円,89分,113.6%,142件
12,1750-1799,8050円,86分,112.5%,146件
13,1800-1849,8723円,86分,113.5%,135件
14,1850-1899,8571円,78分,114.7%,127件
15,1900-1949,8463円,77分,114.6%,117件
16,1950-1999,8775円,74分,115.8%,129件
17,2000-2049,9342円,71分,117.6%,120件
18,2050-2099,9551円,67分,119.1%,98件
19,2100-2149,10575円,68分,120.7%,109件
20,2150-2199,9325円,61分,120.4%,95件
21,2200-2249,11144円,54分,127.5%,82件
22,2250-2299,8320円,54分,120.7%,79件
23,2300-2349,9282円,47分,126.3%,71件
24,2350-2399,8348円,45分,124.7%,91件
25,2400-2449,10342円,40分,134.3%,96件
26,2450-2499,10654円,38分,137.6%,78件
27,2500-2549,10155円,43分,131.9%,66件
28,2550-2599,10721円,41分,134.9%,66件
29,2600-2649,12306円,36分,145.2%,69件
30,2650-2699,11667円,35分,144.4%,70件
31,2700-2749,12482円,34分,148.4%,61件
32,2750-2799,12496円,32分,152.3%,65件
33,2800-2849,13005円,29分,159.6%,56件
34,2850-2899,12867円,26分,166.5%,52件
35,2900-2949,15348円,24分,183.8%,64件
