,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,3537円,125分,103.8%,2499件
1,1100-1149,4348円,124分,104.7%,2339件
2,1150-1199,3780円,122分,104.1%,2370件
3,1200-1249,4232円,118分,104.8%,2319件
4,1250-1299,3945円,116分,104.5%,2234件
5,1300-1349,4018円,114分,104.7%,2274件
6,1350-1399,4637円,110分,105.6%,2128件
7,1400-1449,4778円,108分,105.9%,2150件
8,1450-1499,4668円,106分,105.9%,1995件
9,1500-1549,4982円,101分,106.6%,2020件
10,1550-1599,5350円,100分,107.1%,1925件
11,1600-1649,4776円,97分,106.6%,1894件
12,1650-1699,5266円,94分,107.5%,1804件
13,1700-1749,5374円,91分,107.9%,1804件
14,1750-1799,4924円,87分,107.5%,1732件
15,1800-1849,5141円,84分,108.1%,1697件
16,1850-1899,5459円,80分,109.1%,1721件
17,1900-1949,5808円,79分,109.8%,1624件
18,1950-1999,5452円,75分,109.6%,1619件
19,2000-2049,6072円,72分,111.2%,1587件
20,2050-2099,6019円,70分,111.5%,1463件
21,2100-2149,5837円,66分,111.8%,1448件
22,2150-2199,6544円,64分,113.7%,1441件
23,2200-2249,6429円,59分,114.5%,1422件
24,2250-2299,6457円,56分,115.4%,1324件
25,2300-2349,6629円,52分,116.9%,1348件
26,2350-2399,7042円,49分,119.1%,1247件
27,2400-2449,7468円,47分,121.3%,1269件
28,2450-2499,7766円,46分,122.7%,1190件
29,2500-2549,8469円,44分,125.8%,1088件
30,2550-2599,8824円,41分,128.5%,880件
31,2600-2649,9238円,40分,130.8%,781件
32,2650-2699,9785円,38分,134.7%,584件
33,2700-2749,10847円,36分,140.6%,481件
34,2750-2799,11376円,33分,146.6%,379件
35,2800-2849,12605円,30分,155.8%,333件
36,2850-2899,13114円,28分,163.3%,258件
37,2900-2949,14063円,24分,176.7%,177件
