,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2147円,147分,102%,923件
1,550-599,2019円,145分,101.9%,928件
2,600-649,2135円,141分,102%,964件
3,650-699,2199円,143分,102.1%,987件
4,700-749,1808円,142分,101.7%,960件
5,750-799,2326円,139分,102.2%,987件
6,800-849,2085円,137分,102%,964件
7,850-899,3198円,133分,103.2%,927件
8,900-949,2204円,134分,102.2%,1114件
9,950-999,2886円,128分,103%,1075件
10,1000-1049,2715円,127分,102.9%,1127件
11,1050-1099,3264円,123分,103.5%,975件
12,1100-1149,3160円,121分,103.5%,1001件
13,1150-1199,3233円,122分,103.5%,869件
14,1200-1249,3745円,117分,104.3%,870件
15,1250-1299,3793円,116分,104.4%,760件
16,1300-1349,3124円,111分,103.7%,690件
17,1350-1399,3663円,109分,104.5%,705件
18,1400-1449,4600円,107分,105.7%,668件
19,1450-1499,3691円,106分,104.7%,623件
20,1500-1549,4003円,103分,105.2%,643件
21,1550-1599,4758円,98分,106.5%,654件
22,1600-1649,4743円,94分,106.7%,634件
23,1650-1699,5382円,93分,107.7%,532件
24,1700-1749,4856円,91分,107.1%,519件
25,1750-1799,5361円,88分,108.2%,531件
26,1800-1849,5002円,84分,107.9%,508件
27,1850-1899,5100円,80分,108.4%,508件
28,1900-1949,5651円,77分,109.8%,475件
29,1950-1999,5797円,74分,110.5%,452件
30,2000-2049,5426円,69分,110.4%,451件
31,2050-2099,5759円,67分,111.5%,434件
32,2100-2149,5847円,62分,112.5%,430件
33,2150-2199,6247円,61分,113.5%,399件
34,2200-2249,6198円,57分,114.5%,394件
35,2250-2299,6495円,52分,116.5%,378件
36,2300-2349,6729円,50分,117.9%,381件
37,2350-2399,7181円,47分,120.3%,346件
38,2400-2449,6934円,47分,119.8%,327件
39,2450-2499,7259円,45分,121.7%,315件
40,2500-2549,8109円,43分,125.3%,333件
41,2550-2599,8193円,42分,126.3%,305件
42,2600-2649,8862円,39分,130%,280件
43,2650-2699,9519円,37分,134.1%,318件
44,2700-2749,10323円,35分,139.8%,289件
45,2750-2799,10717円,32分,145.2%,306件
46,2800-2849,11929円,29分,154.3%,268件
47,2850-2899,12646円,26分,165.5%,260件
48,2900-2949,13731円,23分,179.2%,212件
