,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,6943円,132分,107%,709件
1,850-899,6981円,131分,107.1%,634件
2,900-949,6869円,129分,107.1%,579件
3,950-999,6439円,128分,106.7%,534件
4,1000-1049,7005円,123分,107.6%,514件
5,1050-1099,7048円,122分,107.7%,433件
6,1100-1149,7372円,120分,108.2%,401件
7,1150-1199,7240円,117分,108.2%,360件
8,1200-1249,8114円,116分,109.3%,388件
9,1250-1299,7741円,112分,109.2%,675件
10,1300-1349,7685円,108分,109.5%,372件
11,1350-1399,8575円,105分,110.8%,401件
12,1400-1449,8428円,103分,110.9%,373件
13,1450-1499,8174円,101分,110.8%,308件
14,1500-1549,7655円,99分,110.4%,319件
15,1550-1599,8824円,95分,112.3%,310件
16,1600-1649,9175円,94分,113.1%,286件
17,1650-1699,8868円,89分,113.3%,243件
18,1700-1749,9835円,86分,115.2%,252件
19,1750-1799,8802円,86分,113.6%,236件
20,1800-1849,9746円,83分,115.7%,264件
21,1850-1899,9399円,77分,116.2%,252件
22,1900-1949,8699円,78分,114.9%,235件
23,1950-1999,10553円,72分,119.5%,232件
24,2000-2049,10412円,72分,119.4%,219件
25,2050-2099,9671円,68分,118.9%,186件
26,2100-2149,10965円,66分,122.1%,221件
27,2150-2199,10962円,62分,123.4%,191件
28,2200-2249,10598円,55分,125.5%,201件
29,2250-2299,10405円,51分,127.2%,176件
30,2300-2349,10739円,46分,131.4%,187件
31,2350-2399,11434円,40分,138.3%,176件
32,2400-2449,11194円,38分,139.4%,172件
33,2450-2499,11151円,37分,140.6%,207件
34,2500-2549,11704円,35分,144.5%,186件
35,2550-2599,11569円,36分,143.2%,173件
36,2600-2649,12657円,33分,151.8%,180件
37,2650-2699,11978円,33分,148.7%,151件
38,2700-2749,13053円,30分,158.2%,166件
39,2750-2799,13080円,30分,158.4%,142件
40,2800-2849,13700円,27分,166.8%,155件
41,2850-2899,14782円,26分,177.3%,134件
42,2900-2949,15087円,22分,192.7%,131件
