,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,4662円,138分,104.5%,1020件
1,750-799,4892円,137分,104.8%,858件
2,800-849,5144円,135分,105.1%,810件
3,850-899,5410円,130分,105.5%,796件
4,900-949,5082円,130分,105.2%,803件
5,950-999,5432円,128分,105.7%,731件
6,1000-1049,5318円,125分,105.7%,719件
7,1050-1099,5640円,124分,106%,770件
8,1100-1149,6160円,124分,106.6%,743件
9,1150-1199,5489円,118分,106.2%,683件
10,1200-1249,5688円,114分,106.6%,798件
11,1250-1299,5946円,113分,107%,742件
12,1300-1349,6406円,110分,107.7%,727件
13,1350-1399,7444円,107分,109.3%,738件
14,1400-1449,7634円,106分,109.6%,709件
15,1450-1499,6808円,105分,108.6%,716件
16,1500-1549,7000円,99分,109.4%,677件
17,1550-1599,6340円,96分,108.8%,596件
18,1600-1649,7622円,95分,110.7%,587件
19,1650-1699,6748円,91分,109.9%,602件
20,1700-1749,7377円,89分,111.1%,576件
21,1750-1799,7240円,86分,111.2%,606件
22,1800-1849,7797円,83分,112.6%,532件
23,1850-1899,8367円,80分,114%,508件
24,1900-1949,8306円,78分,114.2%,536件
25,1950-1999,8480円,75分,115%,509件
26,2000-2049,8250円,71分,115.4%,482件
27,2050-2099,8826円,70分,116.9%,516件
28,2100-2149,8817円,66分,117.9%,506件
29,2150-2199,9156円,62分,119.7%,437件
30,2200-2249,8826円,55分,121.3%,442件
31,2250-2299,8531円,49分,123%,435件
32,2300-2349,8988円,44分,127.2%,428件
33,2350-2399,9379円,43分,129.4%,402件
34,2400-2449,9136円,42分,129.3%,404件
35,2450-2499,9241円,40分,130.7%,406件
36,2500-2549,9818円,38分,134.1%,419件
37,2550-2599,10394円,37分,137.8%,372件
38,2600-2649,10560円,36分,139.3%,374件
39,2650-2699,10945円,35分,141.8%,366件
40,2700-2749,11270円,33分,144.9%,334件
41,2750-2799,12393円,31分,154.1%,363件
42,2800-2849,12507円,28分,158.7%,331件
43,2850-2899,12867円,25分,167.4%,307件
44,2900-2949,13810円,23分,179.7%,285件
