,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5288円,118分,106%,21件
1,1000-1049,6397円,121分,107.1%,23件
2,1050-1099,2605円,112分,103.1%,28件
3,1100-1149,5581円,123分,106%,32件
4,1150-1199,4631円,108分,105.7%,41件
5,1200-1249,7352円,105分,109.3%,33件
6,1250-1299,5529円,109分,106.8%,43件
7,1300-1349,2690円,105分,103.4%,38件
8,1350-1399,5976円,100分,108%,46件
9,1400-1449,5618円,97分,107.8%,48件
10,1450-1499,6462円,99分,108.7%,64件
11,1500-1549,6330円,101分,108.4%,63件
12,1550-1599,5793円,100分,107.8%,60件
13,1600-1649,5673円,92分,108.2%,73件
14,1650-1699,5495円,92分,107.9%,75件
15,1700-1749,6918円,85分,110.9%,72件
16,1750-1799,7152円,82分,111.6%,62件
17,1800-1849,6018円,88分,109.2%,64件
18,1850-1899,7441円,77分,112.9%,57件
19,1900-1949,6435円,80分,110.8%,69件
20,1950-1999,7892円,72分,114.5%,70件
21,2000-2049,6699円,68分,113.1%,61件
22,2050-2099,8038円,63分,116.9%,53件
23,2100-2149,8953円,66分,118.1%,68件
24,2150-2199,6943円,59分,115.8%,48件
25,2200-2249,5856円,57分,113.7%,53件
26,2250-2299,8226円,49分,122.3%,52件
27,2300-2349,10134円,40分,133.5%,53件
28,2350-2399,7371円,42分,123.1%,38件
29,2400-2449,8951円,39分,130.6%,40件
30,2450-2499,9674円,35分,137.2%,35件
31,2500-2549,9338円,39分,132%,34件
32,2550-2599,9823円,34分,139.1%,43件
33,2600-2649,10385円,34分,140.2%,44件
34,2650-2699,10775円,33分,143.6%,43件
35,2700-2749,10436円,35分,140%,29件
36,2750-2799,11199円,31分,148.8%,33件
37,2800-2849,11658円,28分,155%,38件
38,2850-2899,12082円,25分,165.2%,33件
39,2900-2949,12801円,21分,179.8%,19件
