,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4887円,121分,105.4%,1615件
1,1200-1249,4956円,118分,105.6%,1513件
2,1250-1299,5008円,118分,105.7%,1436件
3,1300-1349,4921円,114分,105.8%,1493件
4,1350-1399,5569円,110分,106.8%,1463件
5,1400-1449,4760円,107分,105.9%,1346件
6,1450-1499,5670円,106分,107.2%,1168件
7,1500-1549,5673円,104分,107.3%,1192件
8,1550-1599,5776円,102分,107.6%,1206件
9,1600-1649,5539円,97分,107.6%,1112件
10,1650-1699,5960円,93分,108.5%,1160件
11,1700-1749,6062円,90分,109%,1045件
12,1750-1799,6700円,87分,110.2%,1053件
13,1800-1849,5962円,83分,109.5%,1044件
14,1850-1899,6237円,81分,110.2%,949件
15,1900-1949,6190円,78分,110.6%,984件
16,1950-1999,6192円,77分,110.8%,939件
17,2000-2049,6643円,72分,112.3%,909件
18,2050-2099,7170円,69分,113.9%,850件
19,2100-2149,6903円,66分,114%,886件
20,2150-2199,7229円,63分,115.3%,791件
21,2200-2249,6759円,60分,115.1%,773件
22,2250-2299,7040円,56分,116.8%,717件
23,2300-2349,7456円,51分,119.4%,733件
24,2350-2399,7263円,49分,120%,717件
25,2400-2449,7585円,47分,121.5%,676件
26,2450-2499,8464円,45分,125.2%,734件
27,2500-2549,8950円,43分,127.9%,688件
28,2550-2599,8865円,42分,128.4%,676件
29,2600-2649,9745円,40分,132.8%,600件
30,2650-2699,10204円,38分,136%,592件
31,2700-2749,10986円,35分,141.6%,530件
32,2750-2799,11614円,33分,146.5%,482件
33,2800-2849,12630円,30分,156%,420件
34,2850-2899,13342円,27分,166.5%,364件
35,2900-2949,14278円,24分,179%,278件
