,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2849円,147分,102.6%,2549件
1,550-599,2993円,145分,102.8%,1735件
2,600-649,2842円,144分,102.6%,1456件
3,650-699,2589円,142分,102.4%,1208件
4,700-749,3249円,140分,103.1%,1157件
5,750-799,3423円,135分,103.4%,1125件
6,800-849,3214円,135分,103.2%,1143件
7,850-899,3525円,132分,103.6%,1021件
8,900-949,3125円,130分,103.2%,1009件
9,950-999,3618円,128分,103.8%,1077件
10,1000-1049,3982円,129分,104.1%,1071件
11,1050-1099,3877円,124分,104.2%,963件
12,1100-1149,3982円,119分,104.4%,1149件
13,1150-1199,4296円,118分,104.9%,1095件
14,1200-1249,4306円,116分,104.9%,1041件
15,1250-1299,5209円,113分,106.1%,1057件
16,1300-1349,5438円,112分,106.5%,997件
17,1350-1399,4864円,110分,105.9%,1014件
18,1400-1449,4872円,106分,106.1%,924件
19,1450-1499,5035円,102分,106.6%,889件
20,1500-1549,5723円,101分,107.5%,858件
21,1550-1599,4826円,98分,106.6%,860件
22,1600-1649,5713円,95分,108%,833件
23,1650-1699,5482円,92分,107.9%,836件
24,1700-1749,5722円,89分,108.6%,778件
25,1750-1799,6364円,86分,109.9%,736件
26,1800-1849,6628円,85分,110.4%,772件
27,1850-1899,6443円,81分,110.6%,707件
28,1900-1949,6413円,78分,111%,714件
29,1950-1999,6687円,76分,111.8%,711件
30,2000-2049,7004円,73分,112.9%,724件
31,2050-2099,7409円,69分,114.3%,649件
32,2100-2149,7160円,63分,115%,664件
33,2150-2199,6909円,59分,115.7%,633件
34,2200-2249,7215円,53分,118.1%,609件
35,2250-2299,7597円,51分,120.1%,595件
36,2300-2349,7535円,48分,121%,573件
37,2350-2399,7691円,45分,122.9%,573件
38,2400-2449,7836円,44分,123.9%,578件
39,2450-2499,8508円,41分,127.6%,545件
40,2500-2549,8538円,40分,128.1%,521件
41,2550-2599,8726円,40分,129.1%,513件
42,2600-2649,9214円,39分,131.6%,464件
43,2650-2699,10085円,36分,137.4%,499件
44,2700-2749,10363円,34分,140.5%,462件
45,2750-2799,10913円,31分,146.9%,474件
46,2800-2849,11791円,29分,153.8%,432件
47,2850-2899,11482円,30分,151.6%,381件
