,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,6932円,110分,108.4%,413件
1,1450-1499,6479円,104分,108.3%,400件
2,1500-1549,7200円,102分,109.4%,416件
3,1550-1599,7329円,100分,109.8%,346件
4,1600-1649,7092円,98分,109.6%,366件
5,1650-1699,7563円,95分,110.7%,393件
6,1700-1749,7617円,89分,111.4%,373件
7,1750-1799,7666円,89分,111.5%,374件
8,1800-1849,7882円,85分,112.3%,286件
9,1850-1899,7942円,82分,112.9%,307件
10,1900-1949,8382円,79分,114.2%,292件
11,1950-1999,8762円,75分,115.6%,302件
12,2000-2049,7588円,72分,114.1%,292件
13,2050-2099,8399円,68分,116.4%,267件
14,2100-2149,8240円,64分,117.2%,273件
15,2150-2199,8152円,59分,118.5%,273件
16,2200-2249,8054円,56分,119.2%,246件
17,2250-2299,8565円,50分,122.7%,243件
18,2300-2349,8804円,50分,123.3%,235件
19,2350-2399,8246円,47分,123.4%,220件
20,2400-2449,9158円,44分,128%,204件
21,2450-2499,9227円,45分,127.6%,208件
22,2500-2549,9826円,44分,130.1%,195件
23,2550-2599,10133円,42分,132.1%,188件
24,2600-2649,10208円,40分,134.3%,192件
25,2650-2699,10858円,38分,138%,192件
26,2700-2749,11401円,35分,143.2%,176件
27,2750-2799,12203円,33分,149.4%,154件
28,2800-2849,12890円,30分,156.8%,187件
29,2850-2899,13823円,27分,167.8%,162件
30,2900-2949,14576円,23分,184.3%,156件
