,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5787円,103分,107.5%,3647件
1,1500-1549,5948円,101分,107.8%,3522件
2,1550-1599,5961円,98分,108.1%,3467件
3,1600-1649,5915円,95分,108.3%,3373件
4,1650-1699,6085円,93分,108.7%,3216件
5,1700-1749,5829円,90分,108.7%,3276件
6,1750-1799,6259円,86分,109.7%,3225件
7,1800-1849,5969円,83分,109.6%,2984件
8,1850-1899,6644円,80分,111.1%,3048件
9,1900-1949,6667円,77分,111.5%,2970件
10,1950-1999,6441円,74分,111.6%,2867件
11,2000-2049,6509円,72分,112.1%,2784件
12,2050-2099,6653円,68分,113%,2706件
13,2100-2149,6678円,65分,113.7%,2647件
14,2150-2199,7065円,61分,115.4%,2543件
15,2200-2249,7309円,58分,116.9%,2522件
16,2250-2299,7195円,55分,117.4%,2456件
17,2300-2349,7508円,51分,119.5%,2365件
18,2350-2399,7634円,49分,121%,2424件
19,2400-2449,7927円,46分,122.8%,2266件
20,2450-2499,7940円,45分,123.4%,1926件
