,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,7405円,117分,108.5%,238件
1,1400-1449,7508円,107分,109.4%,231件
2,1450-1499,8028円,101分,110.6%,238件
3,1500-1549,7669円,102分,110%,229件
4,1550-1599,7899円,101分,110.4%,234件
5,1600-1649,8091円,96分,111.2%,208件
6,1650-1699,6624円,93分,109.5%,186件
7,1700-1749,7488円,93分,110.7%,197件
8,1750-1799,7599円,85分,111.9%,183件
9,1800-1849,8003円,85分,112.6%,176件
10,1850-1899,7860円,82分,112.8%,189件
11,1900-1949,8542円,79分,114.4%,186件
12,1950-1999,8431円,73分,115.3%,150件
13,2000-2049,9218円,76分,116.3%,159件
14,2050-2099,8125円,68分,115.9%,144件
15,2100-2149,10191円,64分,121.3%,134件
16,2150-2199,7592円,62分,116.3%,122件
17,2200-2249,8954円,56分,121.4%,101件
18,2250-2299,7403円,53分,118.8%,122件
19,2300-2349,9388円,47分,126.8%,139件
20,2350-2399,9552円,42分,130.4%,110件
21,2400-2449,9478円,44分,128.7%,103件
22,2450-2499,9038円,46分,126.3%,91件
23,2500-2549,10668円,40分,135.4%,104件
24,2550-2599,9943円,42分,131.8%,98件
25,2600-2649,10688円,39分,136.6%,88件
26,2650-2699,10862円,38分,138.1%,85件
27,2700-2749,11364円,36分,142.1%,83件
28,2750-2799,11615円,32分,148.2%,79件
29,2800-2849,13374円,30分,158.6%,106件
30,2850-2899,14040円,26分,171.5%,84件
31,2900-2949,14151円,24分,179.2%,62件
