,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-17円,157分,100%,8083件
1,350-399,495円,155分,100.4%,4303件
2,400-449,512円,152分,100.4%,2937件
3,450-499,824円,149分,100.7%,2450件
4,500-549,673円,149分,100.6%,2057件
5,550-599,844円,148分,100.8%,1971件
6,600-649,1066円,144分,101%,1884件
7,650-699,1027円,143分,101%,1892件
8,700-749,1366円,139分,101.3%,1818件
9,750-799,1214円,138分,101.2%,1853件
10,800-849,1335円,136分,101.3%,1804件
11,850-899,1701円,134分,101.7%,1825件
12,900-949,1681円,131分,101.7%,1647件
13,950-999,1924円,127分,102%,1906件
14,1000-1049,2169円,125分,102.3%,1946件
15,1050-1099,2556円,123分,102.8%,1830件
16,1100-1149,2799円,121分,103.1%,1803件
17,1150-1199,2731円,121分,103%,1695件
18,1200-1249,2362円,118分,102.7%,1703件
19,1250-1299,2816円,114分,103.3%,1586件
20,1300-1349,3162円,110分,103.8%,1543件
21,1350-1399,3457円,110分,104.2%,1447件
22,1400-1449,3057円,106分,103.8%,1449件
23,1450-1499,3774円,102分,104.9%,1460件
24,1500-1549,3472円,101分,104.6%,1445件
25,1550-1599,3624円,97分,105%,1348件
26,1600-1649,3750円,96分,105.2%,1284件
27,1650-1699,4260円,93分,106.1%,1324件
28,1700-1749,4495円,89分,106.7%,1254件
29,1750-1799,4577円,87分,107%,1272件
30,1800-1849,4792円,85分,107.5%,1245件
31,1850-1899,4740円,82分,107.7%,1188件
32,1900-1949,5322円,78分,109%,1139件
33,1950-1999,5313円,74分,109.6%,1180件
34,2000-2049,5085円,70分,109.7%,1112件
35,2050-2099,5090円,66分,110.3%,1071件
36,2100-2149,5774円,63分,112.3%,1049件
37,2150-2199,5914円,60分,113.1%,1005件
38,2200-2249,5834円,57分,113.8%,977件
39,2250-2299,6025円,53分,115.1%,988件
40,2300-2349,6330円,50分,117%,967件
41,2350-2399,6458円,47分,118.4%,940件
42,2400-2449,6635円,45分,119.5%,877件
43,2450-2499,7354円,43分,122.8%,873件
44,2500-2549,7446円,42分,123.6%,852件
45,2550-2599,7826円,41分,125.5%,810件
46,2600-2649,8373円,38分,129.2%,847件
47,2650-2699,8933円,37分,132.4%,779件
48,2700-2749,8895円,37分,132.4%,655件
