,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,7224円,134分,107.2%,37件
1,950-999,9581円,122分,110.5%,41件
2,1000-1049,9016円,108分,111.2%,49件
3,1050-1099,6212円,119分,106.9%,70件
4,1100-1149,7162円,122分,107.8%,67件
5,1150-1199,8098円,119分,109.1%,75件
6,1200-1249,6790円,114分,108%,82件
7,1250-1299,6064円,117分,106.9%,92件
8,1300-1349,9292円,113分,110.9%,86件
9,1350-1399,9415円,107分,111.8%,97件
10,1400-1449,7834円,107分,109.8%,104件
11,1450-1499,6302円,104分,108.1%,125件
12,1500-1549,9204円,101分,112.2%,123件
13,1550-1599,9245円,101分,112.1%,125件
14,1600-1649,9008円,93分,113%,132件
15,1650-1699,10154円,85分,116%,129件
16,1700-1749,9529円,86分,114.8%,104件
17,1750-1799,10165円,87分,115.7%,107件
18,1800-1849,10118円,81分,116.8%,97件
19,1850-1899,8817円,77分,115.3%,107件
20,1900-1949,9369円,78分,115.9%,92件
21,1950-1999,9593円,69分,118.5%,89件
22,2000-2049,8942円,69分,117.2%,81件
23,2050-2099,9297円,67分,118.5%,97件
24,2100-2149,9872円,62分,121.1%,85件
25,2150-2199,11917円,58分,127.5%,67件
26,2200-2249,11636円,59分,126.2%,77件
27,2250-2299,10305円,51分,126.7%,62件
28,2300-2349,12755円,45分,137.6%,55件
29,2350-2399,9577円,44分,128.7%,54件
30,2400-2449,10048円,39分,134%,41件
31,2450-2499,9803円,38分,134.3%,64件
32,2500-2549,12086円,32分,150%,64件
33,2550-2599,11581円,33分,147.1%,53件
34,2600-2649,11946円,35分,145.3%,52件
35,2650-2699,12102円,35分,146.4%,44件
36,2700-2749,13323円,30分,158.7%,46件
37,2750-2799,12874円,29分,158.2%,47件
38,2800-2849,14400円,29分,166.5%,37件
39,2850-2899,14614円,25分,178.4%,48件
40,2900-2949,14420円,21分,190.1%,40件
