,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3926円,144分,103.6%,928件
1,600-649,3294円,144分,103.1%,1228件
2,650-699,3641円,140分,103.5%,1115件
3,700-749,4104円,137分,104%,998件
4,750-799,4415円,135分,104.4%,886件
5,800-849,4205円,136分,104.1%,787件
6,850-899,4133円,133分,104.2%,768件
7,900-949,4528円,130分,104.7%,731件
8,950-999,3974円,131分,104%,639件
9,1000-1049,5103円,126分,105.4%,616件
10,1050-1099,4847円,123分,105.3%,531件
11,1100-1149,5234円,122分,105.7%,538件
12,1150-1199,5263円,117分,106%,980件
13,1200-1249,5290円,115分,106.1%,533件
14,1250-1299,5848円,111分,107%,572件
15,1300-1349,5758円,111分,106.9%,526件
16,1350-1399,6122円,108分,107.6%,448件
17,1400-1449,5255円,107分,106.6%,444件
18,1450-1499,6235円,102分,108.1%,445件
19,1500-1549,5853円,101分,107.7%,399件
20,1550-1599,6395円,97分,108.8%,368件
21,1600-1649,6942円,95分,109.8%,352件
22,1650-1699,6326円,92分,109.2%,376件
23,1700-1749,7333円,88分,111.1%,411件
24,1750-1799,7153円,84分,111.4%,373件
25,1800-1849,6416円,85分,110%,358件
26,1850-1899,7701円,80分,112.8%,327件
27,1900-1949,7942円,78分,113.6%,312件
28,1950-1999,7264円,75分,112.9%,285件
29,2000-2049,8927円,72分,116.6%,332件
30,2050-2099,8789円,69分,116.9%,292件
31,2100-2149,8281円,63分,117.5%,295件
32,2150-2199,8442円,58分,119.3%,256件
33,2200-2249,8446円,54分,120.7%,272件
34,2250-2299,9441円,48分,126.3%,274件
35,2300-2349,8839円,46分,125.6%,254件
36,2350-2399,8886円,43分,127.7%,279件
37,2400-2449,9128円,42分,129.2%,252件
38,2450-2499,8921円,42分,128.3%,239件
39,2500-2549,10108円,39分,134.9%,253件
40,2550-2599,9931円,38分,135%,215件
41,2600-2649,10369円,36分,138.2%,248件
42,2650-2699,10817円,35分,141.2%,211件
43,2700-2749,11098円,33分,144.2%,201件
44,2750-2799,11929円,32分,150%,192件
45,2800-2849,12352円,28分,157.8%,215件
46,2850-2899,12603円,26分,165.8%,170件
47,2900-2949,14080円,23分,180.2%,156件
