,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3829円,132分,103.9%,82件
1,850-899,5162円,135分,105.1%,75件
2,900-949,3682円,128分,103.8%,83件
3,950-999,4464円,135分,104.4%,91件
4,1000-1049,3486円,128分,103.6%,111件
5,1050-1099,3880円,125分,104.1%,99件
6,1100-1149,4770円,122分,105.2%,119件
7,1150-1199,5536円,116分,106.4%,145件
8,1200-1249,4302円,119分,104.8%,128件
9,1250-1299,5259円,118分,105.9%,160件
10,1300-1349,5153円,116分,105.9%,148件
11,1350-1399,5016円,108分,106.2%,163件
12,1400-1449,4459円,110分,105.4%,193件
13,1450-1499,5312円,106分,106.7%,180件
14,1500-1549,5524円,103分,107.2%,150件
15,1550-1599,4920円,104分,106.3%,158件
16,1600-1649,5706円,96分,107.9%,157件
17,1650-1699,5628円,95分,107.9%,178件
18,1700-1749,7245円,88分,111%,181件
19,1750-1799,4465円,89分,106.7%,156件
20,1800-1849,7812円,82分,112.7%,164件
21,1850-1899,7204円,81分,111.9%,156件
22,1900-1949,6371円,77分,111%,131件
23,1950-1999,6085円,74分,111%,137件
24,2000-2049,6731円,68分,113.3%,127件
25,2050-2099,7649円,65分,115.7%,139件
26,2100-2149,7501円,63分,115.8%,102件
27,2150-2199,8457円,59分,119%,112件
28,2200-2249,7367円,53分,118.6%,94件
29,2250-2299,7986円,53分,120.1%,100件
30,2300-2349,6941円,49分,119%,96件
31,2350-2399,7698円,46分,122.3%,104件
32,2400-2449,6623円,50分,117.8%,94件
33,2450-2499,8600円,42分,127%,87件
34,2500-2549,8661円,42分,127.4%,92件
35,2550-2599,8766円,41分,128.7%,90件
36,2600-2649,8892円,40分,129.7%,85件
37,2650-2699,10092円,35分,138.7%,69件
38,2700-2749,9978円,34分,138.7%,86件
39,2750-2799,11099円,33分,144.5%,75件
40,2800-2849,12358円,29分,157.4%,71件
41,2850-2899,12890円,26分,165.9%,52件
42,2900-2949,14363円,23分,181.6%,63件
