,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,5735円,127分,106%,917件
1,1050-1099,6414円,127分,106.7%,903件
2,1100-1149,5790円,122分,106.3%,795件
3,1150-1199,5793円,118分,106.5%,949件
4,1200-1249,6115円,116分,107%,919件
5,1250-1299,6289円,115分,107.3%,861件
6,1300-1349,7142円,111分,108.5%,869件
7,1350-1399,7407円,110分,108.9%,826件
8,1400-1449,6789円,108分,108.4%,866件
9,1450-1499,6920円,104分,108.9%,790件
10,1500-1549,6632円,99分,108.9%,726件
11,1550-1599,7540円,100分,110.1%,706件
12,1600-1649,6534円,95分,109.1%,715件
13,1650-1699,7281円,93分,110.4%,699件
14,1700-1749,7152円,90分,110.6%,712件
15,1750-1799,7613円,86分,111.7%,645件
16,1800-1849,8079円,84分,112.9%,602件
17,1850-1899,8147円,82分,113.2%,633件
18,1900-1949,8279円,80分,113.8%,594件
19,1950-1999,8022円,75分,114.2%,590件
20,2000-2049,8269円,74分,115%,603件
21,2050-2099,8748円,70分,116.7%,605件
22,2100-2149,9022円,66分,118.3%,529件
23,2150-2199,8784円,60分,119.5%,561件
24,2200-2249,8190円,54分,120%,523件
25,2250-2299,8622円,49分,123.4%,510件
26,2300-2349,8979円,47分,125.5%,493件
27,2350-2399,8761円,45分,126.1%,477件
28,2400-2449,8831円,43分,127.6%,475件
29,2450-2499,9084円,42分,128.9%,483件
30,2500-2549,9832円,39分,133.4%,447件
31,2550-2599,10084円,39分,134.8%,447件
32,2600-2649,10192円,38分,135.6%,436件
33,2650-2699,10648円,37分,138.5%,401件
34,2700-2749,11646円,34分,146.1%,418件
35,2750-2799,11846円,32分,149.9%,395件
36,2800-2849,12305円,29分,157.4%,382件
37,2850-2899,13234円,27分,166.3%,357件
38,2900-2949,13138円,27分,164.5%,319件
