,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,-1086円,152分,99%,56件
1,500-549,-524円,149分,99.5%,87件
2,550-599,-150円,146分,99.9%,112件
3,600-649,-667円,142分,99.4%,151件
4,650-699,661円,140分,100.6%,157件
5,700-749,516円,139分,100.5%,171件
6,750-799,456円,137分,100.4%,193件
7,800-849,13円,137分,100%,235件
8,850-899,578円,133分,100.6%,231件
9,900-949,921円,131分,100.9%,232件
10,950-999,1812円,126分,101.9%,306件
11,1000-1049,2017円,124分,102.2%,287件
12,1050-1099,1201円,123分,101.3%,342件
13,1100-1149,2013円,123分,102.2%,332件
14,1150-1199,1567円,119分,101.8%,341件
15,1200-1249,1201円,116分,101.4%,389件
16,1250-1299,1992円,116分,102.3%,381件
17,1300-1349,2287円,112分,102.7%,323件
18,1350-1399,1696円,113分,102%,337件
19,1400-1449,2421円,106分,103.1%,351件
20,1450-1499,1895円,106分,102.4%,339件
21,1500-1549,2742円,100分,103.7%,341件
22,1550-1599,2217円,97分,103.1%,334件
23,1600-1649,3985円,94分,105.7%,333件
24,1650-1699,4155円,92分,106%,368件
25,1700-1749,3201円,89分,104.8%,295件
26,1750-1799,3502円,86分,105.4%,300件
27,1800-1849,4279円,81分,107%,283件
28,1850-1899,4428円,77分,107.7%,280件
29,1900-1949,5047円,76分,108.9%,255件
30,1950-1999,4980円,73分,109.1%,248件
31,2000-2049,4910円,68分,109.6%,229件
32,2050-2099,5619円,67分,111.2%,227件
33,2100-2149,5951円,62分,112.7%,224件
34,2150-2199,5008円,61分,110.9%,221件
35,2200-2249,3757円,60分,108.3%,199件
36,2250-2299,5649円,52分,114.5%,184件
37,2300-2349,5651円,51分,114.8%,181件
38,2350-2399,5952円,47分,116.7%,188件
39,2400-2449,5996円,47分,117.2%,185件
40,2450-2499,6583円,43分,120.3%,158件
41,2500-2549,6277円,43分,119.5%,172件
42,2550-2599,6959円,42分,121.9%,140件
43,2600-2649,8485円,37分,130.3%,158件
44,2650-2699,9086円,37分,132.8%,125件
45,2700-2749,9639円,33分,138.9%,155件
46,2750-2799,9902円,34分,139.2%,123件
47,2800-2849,11152円,29分,151.5%,116件
48,2850-2899,12329円,25分,165.1%,113件
49,2900-2949,13094円,23分,175.5%,116件
