,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5089円,120分,105.7%,645件
1,1250-1299,4998円,118分,105.7%,676件
2,1300-1349,5614円,112分,106.7%,623件
3,1350-1399,5025円,110分,106.1%,589件
4,1400-1449,4859円,110分,105.9%,583件
5,1450-1499,5453円,107分,106.8%,598件
6,1500-1549,5819円,102分,107.6%,542件
7,1550-1599,5923円,99分,108%,573件
8,1600-1649,5798円,99分,107.8%,544件
9,1650-1699,5500円,93分,107.9%,473件
10,1700-1749,6325円,92分,109.2%,444件
11,1750-1799,6476円,89分,109.7%,459件
12,1800-1849,7051円,85分,111.1%,393件
13,1850-1899,5832円,83分,109.4%,367件
14,1900-1949,7442円,79分,112.6%,357件
15,1950-1999,6413円,75分,111.4%,363件
16,2000-2049,6598円,72分,112.2%,367件
17,2050-2099,7005円,67分,113.9%,353件
18,2100-2149,6899円,66分,114%,329件
19,2150-2199,6482円,62分,113.9%,321件
20,2200-2249,7200円,58分,116.6%,300件
21,2250-2299,6496円,56分,115.4%,298件
22,2300-2349,7218円,52分,118.4%,246件
23,2350-2399,7186円,49分,119.6%,286件
24,2400-2449,8032円,46分,123.4%,266件
25,2450-2499,8266円,44分,125%,263件
26,2500-2549,8532円,44分,125.9%,309件
27,2550-2599,8561円,43分,126.7%,252件
28,2600-2649,9490円,40分,131.7%,228件
29,2650-2699,10380円,38分,136.7%,230件
30,2700-2749,10943円,36分,140.6%,221件
31,2750-2799,11647円,33分,146.8%,211件
32,2800-2849,12529円,30分,155.9%,187件
33,2850-2899,13973円,27分,168.1%,191件
34,2900-2949,14757円,24分,182.3%,168件
