,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3638円,133分,103.6%,23件
1,1000-1049,3785円,128分,104%,32件
2,1050-1099,3199円,122分,103.5%,41件
3,1100-1149,4557円,128分,104.7%,33件
4,1150-1199,4470円,123分,104.8%,66件
5,1200-1249,5425円,110分,106.6%,59件
6,1250-1299,5055円,110分,106.1%,65件
7,1300-1349,3884円,109分,104.8%,67件
8,1350-1399,5154円,104分,106.6%,83件
9,1400-1449,6214円,103分,108.1%,75件
10,1450-1499,5015円,105分,106.4%,73件
11,1500-1549,4757円,97分,106.6%,83件
12,1550-1599,4928円,95分,106.9%,78件
13,1600-1649,5428円,97分,107.5%,86件
14,1650-1699,6056円,89分,109%,73件
15,1700-1749,4622円,86分,107.2%,90件
16,1750-1799,5432円,86分,108.4%,81件
17,1800-1849,6496円,79分,110.9%,84件
18,1850-1899,6248円,76分,110.9%,96件
19,1900-1949,6937円,76分,112.1%,97件
20,1950-1999,4586円,72分,108.5%,79件
21,2000-2049,7161円,68分,113.9%,106件
22,2050-2099,7171円,66分,114.4%,112件
23,2100-2149,5420円,61分,111.8%,87件
24,2150-2199,6902円,58分,115.7%,90件
25,2200-2249,6164円,58分,114.3%,80件
26,2250-2299,5654円,53分,114.2%,85件
27,2300-2349,7369円,51分,119.3%,65件
28,2350-2399,6447円,46分,118.8%,71件
29,2400-2449,5002円,49分,113.5%,63件
30,2450-2499,7493円,41分,124.1%,61件
31,2500-2549,9449円,35分,136.3%,43件
32,2550-2599,8651円,39分,129.9%,49件
33,2600-2649,8118円,38分,128.6%,41件
34,2650-2699,8927円,36分,133.3%,49件
35,2700-2749,9749円,34分,137.8%,61件
36,2750-2799,11136円,31分,148.5%,42件
37,2800-2849,11539円,28分,155.3%,33件
38,2850-2899,13003円,26分,165.8%,48件
39,2900-2949,13856円,23分,178.7%,44件
