,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,5808円,139分,105.6%,60件
1,850-899,7838円,128分,108.2%,54件
2,900-949,6257円,119分,107%,66件
3,950-999,4591円,128分,104.8%,98件
4,1000-1049,6120円,128分,106.4%,105件
5,1050-1099,6843円,125分,107.3%,99件
6,1100-1149,5762円,122分,106.3%,128件
7,1150-1199,4948円,124分,105.3%,124件
8,1200-1249,7638円,119分,108.6%,136件
9,1250-1299,8126円,116分,109.4%,145件
10,1300-1349,6375円,113分,107.5%,154件
11,1350-1399,5611円,110分,106.8%,178件
12,1400-1449,7635円,106分,109.6%,171件
13,1450-1499,7800円,108分,109.6%,174件
14,1500-1549,7620円,100分,110.2%,172件
15,1550-1599,8513円,93分,112.3%,179件
16,1600-1649,8431円,93分,112.1%,157件
17,1650-1699,8406円,95分,111.8%,163件
18,1700-1749,8244円,88分,112.5%,142件
19,1750-1799,7281円,85分,111.4%,146件
20,1800-1849,7933円,86分,112.3%,135件
21,1850-1899,7857円,77分,113.6%,127件
22,1900-1949,7753円,77分,113.5%,117件
23,1950-1999,8097円,74分,114.7%,129件
24,2000-2049,8667円,70分,116.4%,120件
25,2050-2099,8907円,66分,118%,98件
26,2100-2149,9885円,68分,119.5%,109件
27,2150-2199,8738円,60分,119.3%,95件
28,2200-2249,10581円,54分,126.3%,82件
29,2250-2299,7830円,53分,119.6%,79件
30,2300-2349,8816円,47分,125.2%,71件
31,2350-2399,7904円,45分,123.6%,91件
32,2400-2449,9908円,40分,133.1%,96件
33,2450-2499,10224円,37分,136.4%,78件
34,2500-2549,9726円,42分,130.8%,66件
35,2550-2599,10291円,41分,133.8%,66件
36,2600-2649,11877円,36分,144.1%,69件
37,2650-2699,11237円,35分,143.2%,70件
38,2700-2749,12053円,34分,147.2%,61件
39,2750-2799,12066円,31分,151.1%,65件
40,2800-2849,12576円,29分,158.4%,56件
41,2850-2899,12437円,25分,165.2%,52件
42,2900-2949,14918円,24分,182.7%,64件
