,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,995円,138分,101%,25件
1,700-749,2446円,122分,102.7%,39件
2,750-799,1085円,148分,101%,52件
3,800-849,4084円,131分,104.1%,50件
4,850-899,1388円,133分,101.4%,54件
5,900-949,2058円,134分,102%,61件
6,950-999,2185円,129分,102.3%,79件
7,1000-1049,2392円,126分,102.5%,82件
8,1050-1099,2014円,126分,102.1%,101件
9,1100-1149,3263円,127分,103.4%,116件
10,1150-1199,2763円,121分,103.1%,122件
11,1200-1249,3785円,111分,104.6%,130件
12,1250-1299,3819円,114分,104.4%,135件
13,1300-1349,3941円,107分,104.9%,127件
14,1350-1399,3394円,108分,104.2%,135件
15,1400-1449,2093円,106分,102.6%,154件
16,1450-1499,2987円,103分,103.9%,138件
17,1500-1549,3800円,99分,105.1%,173件
18,1550-1599,3895円,96分,105.4%,152件
19,1600-1649,4515円,96分,106.3%,166件
20,1650-1699,5148円,94分,107.3%,161件
21,1700-1749,4731円,89分,107.1%,139件
22,1750-1799,3880円,85分,106.1%,165件
23,1800-1849,4616円,80分,107.7%,173件
24,1850-1899,4265円,79分,107.2%,155件
25,1900-1949,5681円,76分,110%,147件
26,1950-1999,5001円,73分,109.1%,119件
27,2000-2049,3616円,72分,106.7%,123件
28,2050-2099,5596円,68分,110.9%,123件
29,2100-2149,5840円,66分,111.9%,109件
30,2150-2199,6032円,58分,113.8%,132件
31,2200-2249,5953円,56分,114.1%,104件
32,2250-2299,6642円,50分,117.6%,103件
33,2300-2349,6053円,51分,115.9%,111件
34,2350-2399,6813円,46分,119.8%,98件
35,2400-2449,6979円,45分,120.7%,82件
36,2450-2499,6900円,45分,120.7%,95件
37,2500-2549,7462円,43分,123.4%,94件
38,2550-2599,7130円,41分,123%,80件
39,2600-2649,8903円,38分,131.3%,75件
40,2650-2699,9078円,37分,132.8%,66件
41,2700-2749,10082円,33分,140.9%,68件
42,2750-2799,10762円,33分,143.4%,93件
43,2800-2849,11181円,29分,151%,76件
44,2850-2899,12624円,26分,164.3%,61件
45,2900-2949,13843円,23分,180.5%,60件
