,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,312円,138分,100.3%,42件
1,750-799,1968円,136分,101.9%,56件
2,800-849,1265円,129分,101.3%,82件
3,850-899,2466円,132分,102.5%,75件
4,900-949,1178円,126分,101.2%,83件
5,950-999,1785円,133分,101.8%,91件
6,1000-1049,1010円,126分,101.1%,111件
7,1050-1099,1441円,123分,101.6%,99件
8,1100-1149,2339円,119分,102.6%,119件
9,1150-1199,3177円,114分,103.7%,145件
10,1200-1249,1960円,117分,102.2%,128件
11,1250-1299,2885円,116分,103.3%,160件
12,1300-1349,2806円,114分,103.3%,148件
13,1350-1399,2858円,106分,103.6%,163件
14,1400-1449,2284円,108分,102.8%,193件
15,1450-1499,3173円,104分,104.1%,180件
16,1500-1549,3445円,101分,104.6%,150件
17,1550-1599,2828円,102分,103.7%,158件
18,1600-1649,3757円,94分,105.3%,157件
19,1650-1699,3692円,94分,105.3%,178件
20,1700-1749,5352円,86分,108.3%,181件
21,1750-1799,2753円,88分,104.2%,156件
22,1800-1849,5998円,80分,110%,164件
23,1850-1899,5474円,79分,109.2%,156件
24,1900-1949,4752円,76分,108.4%,131件
25,1950-1999,4560円,72分,108.4%,137件
26,2000-2049,5308円,66分,110.7%,127件
27,2050-2099,6207円,64分,113%,139件
28,2100-2149,6112円,62分,113.1%,102件
29,2150-2199,7096円,58分,116.2%,112件
30,2200-2249,6173円,52分,115.9%,94件
31,2250-2299,6772円,52分,117.4%,100件
32,2300-2349,5892円,48分,116.5%,96件
33,2350-2399,6651円,45分,119.7%,104件
34,2400-2449,5596円,49分,115.4%,94件
35,2450-2499,7573円,42分,124.3%,87件
36,2500-2549,7634円,41分,124.7%,92件
37,2550-2599,7739円,40分,125.9%,90件
38,2600-2649,7864円,39分,126.8%,85件
39,2650-2699,9065円,34分,135.7%,69件
40,2700-2749,8950円,33分,135.7%,86件
41,2750-2799,10072円,32分,141.5%,75件
42,2800-2849,11331円,28分,154.4%,71件
43,2850-2899,11863円,25分,162.8%,52件
44,2900-2949,13335円,23分,178.8%,63件
