,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,6233円,130分,106.4%,123件
1,1000-1049,6062円,126分,106.4%,125件
2,1050-1099,5620円,126分,105.9%,149件
3,1100-1149,4821円,127分,105.1%,154件
4,1150-1199,6929円,124分,107.5%,164件
5,1200-1249,7868円,117分,109%,171件
6,1250-1299,5792円,117分,106.6%,176件
7,1300-1349,5461円,113分,106.4%,223件
8,1350-1399,7347円,108分,109%,200件
9,1400-1449,7459円,112分,108.9%,206件
10,1450-1499,7456円,103分,109.7%,197件
11,1500-1549,7957円,96分,111%,208件
12,1550-1599,7920円,97分,110.9%,188件
13,1600-1649,7951円,99分,110.7%,190件
14,1650-1699,7654円,92分,111.1%,166件
15,1700-1749,6929円,89分,110.4%,158件
16,1750-1799,7637円,90分,111.3%,166件
17,1800-1849,7461円,82分,112.2%,152件
18,1850-1899,7865円,81分,113%,146件
19,1900-1949,7905円,77分,113.7%,160件
20,1950-1999,7688円,75分,113.7%,144件
21,2000-2049,8644円,70分,116.4%,123件
22,2050-2099,9418円,71分,117.7%,137件
23,2100-2149,8248円,65分,117%,119件
24,2150-2199,10179円,58分,123.5%,102件
25,2200-2249,7629円,58分,117.7%,94件
26,2250-2299,8366円,51分,121.8%,80件
27,2300-2349,7518円,48分,121.1%,109件
28,2350-2399,9475円,43分,129.7%,119件
29,2400-2449,9746円,40分,132.6%,91件
30,2450-2499,9836円,42分,130.9%,85件
31,2500-2549,9656円,43分,130.1%,77件
32,2550-2599,11115円,38分,138.8%,86件
33,2600-2649,10415円,38分,136.5%,80件
34,2650-2699,11387円,37分,141.6%,72件
35,2700-2749,11412円,35分,143.5%,75件
36,2750-2799,12077円,32分,150.4%,71件
37,2800-2849,12137円,29分,155.8%,67件
38,2850-2899,14032円,27分,169.3%,86件
39,2900-2949,14676円,22分,188.1%,63件
