,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2150円,145分,102%,92件
1,700-749,2093円,140分,102%,103件
2,750-799,2128円,132分,102.1%,131件
3,800-849,1155円,134分,101.1%,165件
4,850-899,2902円,131分,103%,172件
5,900-949,2338円,129分,102.4%,191件
6,950-999,2545円,125分,102.7%,223件
7,1000-1049,2052円,128分,102.1%,233件
8,1050-1099,3195円,126分,103.4%,226件
9,1100-1149,3952円,119分,104.4%,259件
10,1150-1199,1977円,123分,102.1%,261件
11,1200-1249,2218円,117分,102.5%,302件
12,1250-1299,3959円,114分,104.6%,293件
13,1300-1349,4045円,115分,104.7%,295件
14,1350-1399,4046円,107分,105%,289件
15,1400-1449,4606円,101分,106.1%,283件
16,1450-1499,4087円,102分,105.4%,275件
17,1500-1549,4487円,100分,106%,280件
18,1550-1599,4459円,97分,106.1%,237件
19,1600-1649,3541円,95分,105%,223件
20,1650-1699,4406円,92分,106.4%,233件
21,1700-1749,5172円,87分,107.9%,238件
22,1750-1799,5072円,85分,107.9%,208件
23,1800-1849,4831円,84分,107.7%,221件
24,1850-1899,5931円,81分,109.8%,229件
25,1900-1949,5707円,74分,110.2%,185件
26,1950-1999,6171円,76分,110.8%,175件
27,2000-2049,5591円,71分,110.6%,177件
28,2050-2099,7606円,65分,115.6%,160件
29,2100-2149,4883円,65分,110%,145件
30,2150-2199,7365円,59分,116.7%,131件
31,2200-2249,5817円,54分,114.3%,146件
32,2250-2299,6746円,50分,118%,162件
33,2300-2349,7708円,45分,122.8%,137件
34,2350-2399,7115円,46分,120.8%,128件
35,2400-2449,6939円,46分,120.1%,114件
36,2450-2499,8383円,41分,127%,118件
37,2500-2549,8020円,42分,125.4%,119件
38,2550-2599,8762円,39分,129.7%,105件
39,2600-2649,9034円,39分,130.9%,107件
40,2650-2699,9165円,37分,132.7%,100件
41,2700-2749,9588円,34分,138%,94件
42,2750-2799,10966円,32分,145.8%,125件
43,2800-2849,11633円,28分,155.1%,108件
44,2850-2899,11975円,26分,162.5%,83件
45,2900-2949,14044円,22分,183.7%,79件
