,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4526円,126分,104.8%,99件
1,1100-1149,5414円,122分,105.9%,119件
2,1150-1199,6161円,117分,107%,145件
3,1200-1249,4923円,119分,105.5%,128件
4,1250-1299,5888円,118分,106.6%,160件
5,1300-1349,5774円,117分,106.6%,148件
6,1350-1399,5588円,108分,106.9%,163件
7,1400-1449,5035円,111分,106.1%,193件
8,1450-1499,5878円,107分,107.3%,180件
9,1500-1549,6074円,103分,107.8%,150件
10,1550-1599,5475円,104分,107%,158件
11,1600-1649,6222円,96分,108.6%,157件
12,1650-1699,6141円,96分,108.5%,178件
13,1700-1749,7746円,88分,111.7%,181件
14,1750-1799,4918円,89分,107.3%,156件
15,1800-1849,8293円,82分,113.4%,164件
16,1850-1899,7663円,81分,112.6%,156件
17,1900-1949,6800円,78分,111.7%,131件
18,1950-1999,6489円,74分,111.7%,137件
19,2000-2049,7108円,68分,113.9%,127件
20,2050-2099,8031円,65分,116.4%,139件
21,2100-2149,7869円,64分,116.5%,102件
22,2150-2199,8818円,60分,119.7%,112件
23,2200-2249,7683円,53分,119.3%,94件
24,2250-2299,8308円,53分,120.8%,100件
25,2300-2349,7219円,49分,119.7%,96件
26,2350-2399,7975円,46分,123%,104件
27,2400-2449,6895円,50分,118.5%,94件
28,2450-2499,8872円,43分,127.7%,87件
29,2500-2549,8933円,42分,128.1%,92件
30,2550-2599,9038円,41分,129.4%,90件
31,2600-2649,9164円,40分,130.4%,85件
32,2650-2699,10365円,35分,139.4%,69件
33,2700-2749,10250円,35分,139.5%,86件
34,2750-2799,11372円,33分,145.3%,75件
35,2800-2849,12630円,29分,158.2%,71件
36,2850-2899,13162円,26分,166.6%,52件
37,2900-2949,14635円,24分,182.3%,63件
