,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5389円,107分,106.7%,1995件
1,1500-1549,5676円,102分,107.4%,2020件
2,1550-1599,6044円,101分,108%,1925件
3,1600-1649,5438円,98分,107.4%,1894件
4,1650-1699,5913円,94分,108.4%,1804件
5,1700-1749,6004円,91分,108.7%,1804件
6,1750-1799,5519円,88分,108.4%,1732件
7,1800-1849,5717円,85分,109%,1697件
8,1850-1899,6019円,81分,109.9%,1721件
9,1900-1949,6359円,79分,110.7%,1624件
10,1950-1999,5972円,76分,110.5%,1619件
11,2000-2049,6585円,73分,112%,1587件
12,2050-2099,6513円,70分,112.4%,1463件
13,2100-2149,6303円,66分,112.6%,1448件
14,2150-2199,7003円,64分,114.6%,1441件
15,2200-2249,6854円,59分,115.4%,1422件
16,2250-2299,6860円,56分,116.2%,1324件
17,2300-2349,7015円,53分,117.8%,1348件
18,2350-2399,7414円,49分,120%,1247件
19,2400-2449,7831円,47分,122.1%,1269件
20,2450-2499,8128円,46分,123.6%,1190件
21,2500-2549,8831円,44分,126.7%,1088件
22,2550-2599,9186円,42分,129.4%,880件
23,2600-2649,9600円,40分,131.7%,781件
24,2650-2699,10148円,38分,135.6%,584件
25,2700-2749,11209円,36分,141.6%,481件
26,2750-2799,11738円,33分,147.6%,379件
27,2800-2849,12967円,30分,156.8%,333件
28,2850-2899,13476円,28分,164.3%,258件
29,2900-2949,14426円,25分,177.7%,177件
