,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,970円,152分,100.8%,2878件
1,500-549,1016円,148分,100.9%,2721件
2,550-599,917円,148分,100.8%,2711件
3,600-649,1264円,143分,101.2%,2626件
4,650-699,1199円,142分,101.1%,2628件
5,700-749,1214円,140分,101.2%,2614件
6,750-799,1577円,139分,101.5%,2619件
7,800-849,1678円,136分,101.6%,2447件
8,850-899,1711円,132分,101.7%,2722件
9,900-949,1943円,131分,102%,2784件
10,950-999,2262円,129分,102.3%,2668件
11,1000-1049,2533円,126分,102.7%,2579件
12,1050-1099,2428円,125分,102.6%,2458件
13,1100-1149,2130円,123分,102.3%,2449件
14,1150-1199,2661円,120分,103%,2307件
15,1200-1249,2841円,115分,103.3%,2250件
16,1250-1299,2866円,115分,103.3%,2137件
17,1300-1349,3071円,112分,103.7%,2100件
18,1350-1399,3276円,109分,104%,2093件
19,1400-1449,3067円,106分,103.8%,2079件
20,1450-1499,3305円,103分,104.3%,1951件
21,1500-1549,3541円,101分,104.7%,1882件
22,1550-1599,3975円,99分,105.4%,1949件
23,1600-1649,4148円,96分,105.8%,1820件
24,1650-1699,4265円,93分,106.1%,1841件
25,1700-1749,4310円,90分,106.4%,1845件
26,1750-1799,4041円,88分,106.1%,1704件
27,1800-1849,4742円,84分,107.5%,1645件
28,1850-1899,4409円,81分,107.3%,1663件
29,1900-1949,4630円,77分,108%,1623件
30,1950-1999,4512円,73分,108.3%,1516件
31,2000-2049,5222円,70分,109.9%,1554件
32,2050-2099,5551円,67分,111.1%,1482件
33,2100-2149,5431円,64分,111.3%,1458件
34,2150-2199,5323円,61分,111.7%,1415件
35,2200-2249,5735円,58分,113.3%,1415件
36,2250-2299,5923円,54分,114.6%,1367件
37,2300-2349,5984円,51分,115.5%,1262件
38,2350-2399,6567円,47分,118.6%,1279件
39,2400-2449,6407円,47分,118.3%,1228件
40,2450-2499,6907円,45分,120.6%,1206件
41,2500-2549,7449円,42分,123.5%,1217件
42,2550-2599,7922円,41分,125.7%,1171件
43,2600-2649,7821円,41分,125.4%,938件
