,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,11249円,102分,114.7%,123件
1,1550-1599,11332円,103分,114.6%,125件
2,1600-1649,10897円,94分,115.4%,132件
3,1650-1699,11961円,86分,118.5%,129件
4,1700-1749,11329円,87分,117.3%,104件
5,1750-1799,11997円,88分,118.1%,107件
6,1800-1849,11848円,82分,119.3%,97件
7,1850-1899,10396円,78分,117.8%,107件
8,1900-1949,11000円,80分,118.4%,92件
9,1950-1999,11065円,71分,120.9%,89件
10,2000-2049,10381円,71分,119.6%,81件
11,2050-2099,10697円,68分,120.9%,97件
12,2100-2149,11248円,64分,123.6%,85件
13,2150-2199,13317円,59分,130.1%,67件
14,2200-2249,13053円,61分,128.7%,77件
15,2250-2299,11490円,52分,129.2%,62件
16,2300-2349,13905円,46分,140.1%,55件
17,2350-2399,10562円,45分,131.1%,54件
18,2400-2449,10964円,40分,136.3%,41件
19,2450-2499,10719円,39分,136.8%,64件
20,2500-2549,13003円,33分,152.4%,64件
21,2550-2599,12497円,34分,149.6%,53件
22,2600-2649,12862円,36分,147.7%,52件
23,2650-2699,13019円,36分,148.8%,44件
24,2700-2749,14240円,31分,161.1%,46件
25,2750-2799,13790円,30分,160.7%,47件
26,2800-2849,15316円,30分,168.8%,37件
27,2850-2899,15530円,26分,180.7%,48件
28,2900-2949,15336円,22分,192.3%,40件
