,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-653円,156分,99.4%,26704件
1,300-349,-440円,156分,99.6%,8083件
2,350-399,76円,154分,100.1%,4303件
3,400-449,100円,152分,100.1%,2937件
4,450-499,418円,149分,100.4%,2450件
5,500-549,269円,148分,100.2%,2057件
6,550-599,441円,147分,100.4%,1971件
7,600-649,672円,143分,100.6%,1884件
8,650-699,635円,143分,100.6%,1892件
9,700-749,983円,139分,100.9%,1818件
10,750-799,837円,137分,100.8%,1853件
11,800-849,962円,135分,100.9%,1804件
12,850-899,1329円,134分,101.3%,1825件
13,900-949,1318円,131分,101.3%,1647件
14,950-999,1570円,127分,101.7%,1906件
15,1000-1049,1817円,125分,101.9%,1946件
16,1050-1099,2209円,123分,102.4%,1830件
17,1100-1149,2456円,121分,102.7%,1803件
18,1150-1199,2389円,120分,102.6%,1695件
19,1200-1249,2030円,118分,102.3%,1703件
20,1250-1299,2492円,114分,102.9%,1586件
21,1300-1349,2848円,110分,103.5%,1543件
22,1350-1399,3141円,110分,103.8%,1447件
23,1400-1449,2754円,106分,103.5%,1449件
24,1450-1499,3477円,102分,104.5%,1460件
25,1500-1549,3182円,101分,104.2%,1445件
26,1550-1599,3345円,97分,104.6%,1348件
27,1600-1649,3472円,95分,104.9%,1284件
28,1650-1699,3986円,93分,105.7%,1324件
29,1700-1749,4234円,89分,106.4%,1254件
30,1750-1799,4318円,87分,106.6%,1272件
31,1800-1849,4540円,84分,107.2%,1245件
32,1850-1899,4495円,82分,107.3%,1188件
33,1900-1949,5085円,78分,108.7%,1139件
34,1950-1999,5088円,74分,109.2%,1180件
35,2000-2049,4876円,70分,109.3%,1112件
36,2050-2099,4893円,66分,109.9%,1071件
37,2100-2149,5582円,63分,111.9%,1049件
38,2150-2199,5730円,60分,112.8%,1005件
39,2200-2249,5659円,56分,113.4%,977件
40,2250-2299,5860円,53分,114.8%,988件
41,2300-2349,6174円,49分,116.7%,967件
42,2350-2399,6307円,47分,118.1%,940件
43,2400-2449,6488円,45分,119.1%,877件
44,2450-2499,7207円,43分,122.4%,873件
45,2500-2549,7299円,42分,123.2%,852件
46,2550-2599,7679円,41分,125.1%,810件
47,2600-2649,8226円,38分,128.8%,847件
48,2650-2699,8786円,37分,132%,779件
49,2700-2749,8748円,36分,132%,655件
