,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5253円,117分,106%,1073件
1,1300-1349,5396円,114分,106.3%,992件
2,1350-1399,5125円,112分,106.1%,938件
3,1400-1449,5724円,108分,107%,990件
4,1450-1499,6217円,104分,108%,995件
5,1500-1549,5587円,103分,107.3%,900件
6,1550-1599,6305円,101分,108.3%,760件
7,1600-1649,5929円,98分,108%,778件
8,1650-1699,6237円,95分,108.7%,786件
9,1700-1749,5667円,92分,108.3%,739件
10,1750-1799,6153円,88分,109.3%,768件
11,1800-1849,6383円,85分,110%,700件
12,1850-1899,6814円,82分,111.1%,680件
13,1900-1949,6397円,76分,111.2%,677件
14,1950-1999,6478円,76分,111.4%,619件
15,2000-2049,6523円,71分,112.2%,634件
16,2050-2099,6313円,71分,111.9%,594件
17,2100-2149,6986円,66分,114.1%,586件
18,2150-2199,7519円,61分,116.3%,573件
19,2200-2249,7189円,60分,116%,578件
20,2250-2299,7074円,56分,117%,501件
21,2300-2349,7544円,53分,119.2%,514件
22,2350-2399,7131円,50分,119.2%,463件
23,2400-2449,7664円,47分,121.7%,474件
24,2450-2499,8096円,45分,123.9%,460件
25,2500-2549,8503円,44分,125.7%,437件
26,2550-2599,9158円,42分,128.8%,469件
27,2600-2649,10072円,39分,134.3%,437件
28,2650-2699,10288円,37分,136.9%,471件
29,2700-2749,11243円,36分,142.2%,400件
30,2750-2799,11712円,33分,146.7%,381件
31,2800-2849,12734円,30分,156.3%,355件
32,2850-2899,13501円,27分,166.5%,327件
33,2900-2949,14647円,24分,180.9%,252件
