,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3280円,139分,103.1%,1277件
1,850-899,3739円,135分,103.7%,1145件
2,900-949,4142円,132分,104.2%,1098件
3,950-999,3462円,130分,103.5%,1979件
4,1000-1049,3293円,130分,103.4%,1105件
5,1050-1099,3808円,125分,104.1%,1193件
6,1100-1149,3841円,125分,104.1%,1013件
7,1150-1199,4258円,121分,104.7%,938件
8,1200-1249,4196円,118分,104.8%,896件
9,1250-1299,4389円,117分,105%,915件
10,1300-1349,4031円,113分,104.7%,816件
11,1350-1399,4541円,111分,105.5%,792件
12,1400-1449,5541円,108分,106.8%,738件
13,1450-1499,4957円,106分,106.2%,759件
14,1500-1549,5001円,103分,106.5%,782件
15,1550-1599,4957円,99分,106.7%,752件
16,1600-1649,5315円,97分,107.3%,733件
17,1650-1699,5984円,93分,108.6%,705件
18,1700-1749,6196円,91分,109.1%,689件
19,1750-1799,5686円,89分,108.5%,612件
20,1800-1849,6003円,84分,109.5%,641件
21,1850-1899,6651円,84分,110.6%,611件
22,1900-1949,6200円,78分,110.6%,597件
23,1950-1999,6539円,76分,111.5%,562件
24,2000-2049,6162円,72分,111.5%,551件
25,2050-2099,7045円,67分,114.1%,564件
26,2100-2149,7178円,64分,115%,559件
27,2150-2199,6181円,59分,113.9%,553件
28,2200-2249,7000円,57分,116.3%,525件
29,2250-2299,6963円,55分,117%,517件
30,2300-2349,7293円,50分,119.3%,529件
31,2350-2399,6890円,48分,118.9%,439件
32,2400-2449,7159円,47分,120.5%,486件
33,2450-2499,7928円,45分,123.4%,453件
34,2500-2549,8453円,43分,126.3%,449件
35,2550-2599,9047円,42分,128.9%,417件
36,2600-2649,8827円,40分,129.7%,444件
37,2650-2699,9727円,38分,134.3%,368件
38,2700-2749,10647円,35分,140.3%,388件
39,2750-2799,11271円,32分,146.5%,366件
40,2800-2849,11974円,30分,152.4%,327件
41,2850-2899,13174円,27分,164.1%,243件
42,2900-2949,14063円,23分,180.5%,189件
