,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-672円,157分,99.4%,1761件
1,300-349,-156円,155分,99.9%,1978件
2,350-399,109円,152分,100.1%,2042件
3,400-449,268円,149分,100.2%,2078件
4,450-499,346円,150分,100.3%,2172件
5,500-549,542円,147分,100.5%,2171件
6,550-599,409円,146分,100.4%,2160件
7,600-649,523円,143分,100.5%,2136件
8,650-699,1492円,140分,101.4%,2149件
9,700-749,559円,140分,100.5%,2480件
10,750-799,1120円,136分,101.1%,2425件
11,800-849,898円,135分,100.9%,2420件
12,850-899,1589円,132分,101.6%,2269件
13,900-949,1429円,131分,101.5%,2168件
14,950-999,1675円,129分,101.7%,1910件
15,1000-1049,1767円,127分,101.9%,1854件
16,1050-1099,1990円,126分,102.1%,1723件
17,1100-1149,1738円,120分,101.9%,1605件
18,1150-1199,2380円,119分,102.7%,1615件
19,1200-1249,2519円,116分,102.9%,1513件
20,1250-1299,2572円,116分,103%,1436件
21,1300-1349,2570円,112分,103.1%,1493件
22,1350-1399,3257円,108分,104%,1463件
23,1400-1449,2568円,105分,103.3%,1346件
24,1450-1499,3443円,104分,104.4%,1168件
25,1500-1549,3490円,102分,104.6%,1192件
26,1550-1599,3627円,100分,104.9%,1206件
27,1600-1649,3514円,95分,104.9%,1112件
28,1650-1699,3983円,91分,105.8%,1160件
29,1700-1749,4140円,89分,106.2%,1045件
30,1750-1799,4788円,86分,107.4%,1053件
31,1800-1849,4195円,82分,106.8%,1044件
32,1850-1899,4490円,80分,107.5%,949件
33,1900-1949,4530円,76分,107.9%,984件
34,1950-1999,4559円,75分,108.1%,939件
35,2000-2049,5059円,71分,109.5%,909件
36,2050-2099,5622円,68分,111.1%,850件
37,2100-2149,5455円,65分,111.3%,886件
38,2150-2199,5823円,62分,112.6%,791件
39,2200-2249,5451円,58分,112.4%,773件
40,2250-2299,5789円,55分,114.1%,717件
41,2300-2349,6283円,50分,116.7%,733件
42,2350-2399,6150円,48分,117.3%,717件
43,2400-2449,6488円,46分,118.8%,676件
44,2450-2499,7370円,44分,122.5%,734件
45,2500-2549,7856円,42分,125.1%,688件
46,2550-2599,7771円,41分,125.5%,676件
47,2600-2649,8652円,39分,129.9%,600件
48,2650-2699,9111円,37分,133%,592件
49,2700-2749,9892円,34分,138.6%,530件
50,2750-2799,10520円,32分,143.4%,482件
51,2800-2849,11536円,29分,152.9%,420件
52,2850-2899,12249円,26分,163.4%,364件
53,2900-2949,13185円,23分,176.1%,278件
