,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,3194円,144分,103%,1456件
1,650-699,2938円,143分,102.7%,1208件
2,700-749,3597円,140分,103.4%,1157件
3,750-799,3762円,136分,103.7%,1125件
4,800-849,3550円,136分,103.5%,1143件
5,850-899,3855円,132分,103.9%,1021件
6,900-949,3449円,131分,103.5%,1009件
7,950-999,3937円,128分,104.1%,1077件
8,1000-1049,4307円,129分,104.5%,1071件
9,1050-1099,4191円,124分,104.5%,963件
10,1100-1149,4285円,120分,104.8%,1149件
11,1150-1199,4597円,118分,105.2%,1095件
12,1200-1249,4603円,117分,105.3%,1041件
13,1250-1299,5506円,114分,106.5%,1057件
14,1300-1349,5734円,112分,106.8%,997件
15,1350-1399,5150円,110分,106.2%,1014件
16,1400-1449,5148円,106分,106.4%,924件
17,1450-1499,5300円,102分,106.9%,889件
18,1500-1549,5992円,101分,107.9%,858件
19,1550-1599,5079円,98分,106.9%,860件
20,1600-1649,5967円,96分,108.3%,833件
21,1650-1699,5725円,92分,108.3%,836件
22,1700-1749,5957円,89分,108.9%,778件
23,1750-1799,6599円,86分,110.2%,736件
24,1800-1849,6860円,85分,110.8%,772件
25,1850-1899,6664円,81分,111%,707件
26,1900-1949,6626円,78分,111.3%,714件
27,1950-1999,6896円,76分,112.1%,711件
28,2000-2049,7206円,73分,113.2%,724件
29,2050-2099,7606円,69分,114.7%,649件
30,2100-2149,7340円,64分,115.4%,664件
31,2150-2199,7073円,59分,116%,633件
32,2200-2249,7369円,53分,118.5%,609件
33,2250-2299,7743円,51分,120.4%,595件
34,2300-2349,7673円,48分,121.4%,573件
35,2350-2399,7825円,45分,123.2%,573件
36,2400-2449,7966円,44分,124.3%,578件
37,2450-2499,8637円,41分,127.9%,545件
38,2500-2549,8668円,41分,128.5%,521件
39,2550-2599,8856円,40分,129.5%,513件
40,2600-2649,9344円,39分,132%,464件
41,2650-2699,10215円,36分,137.8%,499件
42,2700-2749,10492円,34分,140.9%,462件
43,2750-2799,11043円,31分,147.3%,474件
44,2800-2849,11921円,29分,154.2%,432件
45,2850-2899,11612円,30分,151.9%,381件
