,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,382円,154分,100.3%,553件
1,350-399,-417円,154分,99.6%,850件
2,400-449,-656円,153分,99.4%,985件
3,450-499,508円,149分,100.5%,1097件
4,500-549,539円,147分,100.5%,1127件
5,550-599,692円,143分,100.6%,1159件
6,600-649,777円,144分,100.7%,1205件
7,650-699,335円,142分,100.3%,1153件
8,700-749,1007円,141分,101%,1220件
9,750-799,891円,137分,100.9%,1175件
10,800-849,2002円,134分,102%,1125件
11,850-899,838円,135分,100.8%,1331件
12,900-949,1299円,130分,101.3%,1295件
13,950-999,1369円,128分,101.4%,1341件
14,1000-1049,2162円,125分,102.3%,1192件
15,1050-1099,1881円,122分,102%,1180件
16,1100-1149,2079円,123分,102.3%,1052件
17,1150-1199,2399円,119分,102.7%,1028件
18,1200-1249,2109円,119分,102.4%,915件
19,1250-1299,2068円,112分,102.5%,861件
20,1300-1349,2674円,112分,103.2%,882件
21,1350-1399,3219円,109分,104%,801件
22,1400-1449,2612円,107分,103.2%,754件
23,1450-1499,2875円,105分,103.6%,789件
24,1500-1549,3801円,99分,105.1%,802件
25,1550-1599,3417円,97分,104.7%,748件
26,1600-1649,4159円,96分,105.8%,629件
27,1650-1699,4005円,93分,105.8%,630件
28,1700-1749,4244円,90分,106.3%,628件
29,1750-1799,3852円,87分,105.9%,612件
30,1800-1849,4154円,83分,106.7%,615件
31,1850-1899,4585円,79分,107.7%,569件
32,1900-1949,4640円,77分,108%,546件
33,1950-1999,4752円,72分,108.9%,542件
34,2000-2049,4882円,70分,109.4%,511件
35,2050-2099,4742円,66分,109.5%,508件
36,2100-2149,5048円,65分,110.3%,488件
37,2150-2199,5417円,60分,111.9%,476件
38,2200-2249,5800円,56分,113.8%,462件
39,2250-2299,5925円,54分,114.5%,462件
40,2300-2349,6157円,50分,116.4%,422件
41,2350-2399,6133円,49分,116.7%,407件
42,2400-2449,6187円,46分,117.8%,372件
43,2450-2499,7005円,44分,121%,386件
44,2500-2549,7218円,43分,122.5%,371件
45,2550-2599,7860円,41分,125.4%,358件
46,2600-2649,8451円,39分,128.9%,389件
47,2650-2699,9161円,37分,133.4%,350件
48,2700-2749,9631円,34分,137.9%,372件
49,2750-2799,10661円,32分,144.5%,325件
50,2800-2849,11192円,29分,151.3%,307件
51,2850-2899,12234円,26分,163.1%,282件
52,2900-2949,13114円,22分,177.8%,247件
