,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,1593円,144分,101.5%,30件
1,950-999,5593円,118分,106.3%,28件
2,1000-1049,2105円,128分,102.2%,35件
3,1050-1099,2455円,132分,102.5%,29件
4,1100-1149,4895円,124分,105.3%,47件
5,1150-1199,3431円,116分,104%,46件
6,1200-1249,4583円,115分,105.3%,63件
7,1250-1299,4154円,113分,104.9%,60件
8,1300-1349,4194円,114分,104.9%,73件
9,1350-1399,4424円,109分,105.4%,65件
10,1400-1449,4550円,104分,105.8%,70件
11,1450-1499,3903円,100分,105.2%,64件
12,1500-1549,4608円,96分,106.4%,74件
13,1550-1599,3407円,98分,104.6%,86件
14,1600-1649,4698円,92分,106.8%,88件
15,1650-1699,5160円,92分,107.5%,107件
16,1700-1749,5077円,89分,107.6%,90件
17,1750-1799,5788円,89分,108.7%,94件
18,1800-1849,6272円,85分,109.8%,88件
19,1850-1899,5606円,80分,109.3%,75件
20,1900-1949,5775円,75分,110.3%,104件
21,1950-1999,5536円,74分,110%,95件
22,2000-2049,5184円,70分,109.9%,85件
23,2050-2099,7010円,63分,114.8%,80件
24,2100-2149,5174円,63分,110.9%,63件
25,2150-2199,5171円,62分,111.2%,75件
26,2200-2249,5733円,58分,113.2%,54件
27,2250-2299,5321円,56分,112.7%,54件
28,2300-2349,6292円,48分,117.5%,60件
29,2350-2399,7652円,44分,123%,62件
30,2400-2449,6767円,45分,119.9%,47件
31,2450-2499,5908円,46分,117%,49件
32,2500-2549,8131円,42分,125.9%,59件
33,2550-2599,7983円,41分,126.2%,47件
34,2600-2649,8435円,39分,128.5%,57件
35,2650-2699,8523円,40分,128.4%,54件
36,2700-2749,9783円,35分,137.2%,42件
37,2750-2799,11065円,32分,145.9%,39件
38,2800-2849,11071円,29分,151.4%,37件
39,2850-2899,12307円,24分,167.7%,36件
40,2900-2949,13379円,24分,175.2%,47件
